5.4151e-15	0
8.1381e-08	20.05
1.6519e-07	40.1
2.5379e-07	60.15
3.494e-07	80.201
4.5411e-07	100.25
5.7007e-07	120.3
6.9955e-07	140.35
8.4497e-07	160.4
1.0088e-06	180.45
1.1939e-06	200.5
1.4034e-06	220.55
1.6407e-06	240.6
1.9099e-06	260.65
2.2155e-06	280.7
2.5621e-06	300.75
2.9551e-06	320.8
3.4001e-06	340.85
3.9032e-06	360.9
4.4712e-06	380.95
5.1114e-06	401
5.8318e-06	421.05
6.6418e-06	441.1
7.5518e-06	461.15
8.5733e-06	481.2
9.6439e-06	500
9.7195e-06	501.25
1.1006e-05	521.3
1.2449e-05	541.35
1.4068e-05	561.4
1.5884e-05	581.45
1.7923e-05	601.5
2.0213e-05	621.55
2.2783e-05	641.6
2.5669e-05	661.65
2.8911e-05	681.7
3.2552e-05	701.75
3.6643e-05	721.8
4.1239e-05	741.85
4.6402e-05	761.9
5.2204e-05	781.95
5.8724e-05	802.01
6.6051e-05	822.06
7.4284e-05	842.11
8.3537e-05	862.16
9.3939e-05	882.21
0.00010563	902.26
0.00011878	922.31
0.00013356	942.36
0.00015019	962.41
0.00016891	982.46
0.00018997	1002.5
0.00021368	1022.6
0.00024039	1042.6
0.00027049	1062.7
0.00030442	1082.7
0.00034268	1102.8
0.00038584	1122.8
0.00043456	1142.9
0.00048958	1162.9
0.00055174	1183
0.00062199	1203
0.00070143	1223.1
0.0007913	1243.1
0.00089301	1263.2
0.0010082	1283.2
0.0011386	1303.3
0.0012864	1323.3
0.001454	1343.4
0.0016441	1363.4
0.0018598	1383.5
0.0021047	1403.5
0.0023828	1423.6
0.0026987	1443.6
0.0030578	1463.7
0.0034662	1483.7
0.0039308	1503.8
0.0044596	1523.8
0.0050616	1543.9
0.0057475	1563.9
0.0065291	1584
0.0074202	1604
0.0084367	1624.1
0.0095966	1644.1
0.010921	1664.2
0.012433	1684.2
0.014162	1704.3
0.016138	1724.3
0.018398	1744.4
0.020984	1764.4
0.023945	1784.5
0.027337	1804.5
0.031223	1824.6
0.035679	1844.6
0.040791	1864.7
0.046658	1884.7
0.053393	1904.8
0.061131	1924.8
0.070024	1944.9
0.08025	1964.9
0.092017	1985
0.10556	2005
0.10924	2010
