-4.9388e-16	0
0.00021907	20.05
0.00044397	40.1
0.00068069	60.15
0.00093533	80.201
0.0012134	100.25
0.001519	120.3
0.0018535	140.35
0.0022162	160.4
0.0026053	180.45
0.0030196	200.5
0.0034589	220.55
0.0039238	240.6
0.0044154	260.65
0.004935	280.7
0.0054837	300.75
0.0060625	320.8
0.0066721	340.85
0.007313	360.9
0.0079852	380.95
0.0086885	401
0.0094221	421.05
0.010185	441.1
0.010976	461.15
0.011794	481.2
0.012583	500
0.012636	501.25
0.013501	521.3
0.014386	541.35
0.015288	561.4
0.016203	581.45
0.01713	601.5
0.018065	621.55
0.019003	641.6
0.019942	661.65
0.020877	681.7
0.021805	701.75
0.022722	721.8
0.023624	741.85
0.024507	761.9
0.025367	781.95
0.026202	802.01
0.027007	822.06
0.027778	842.11
0.028513	862.16
0.029209	882.21
0.029863	902.26
0.030473	922.31
0.031035	942.36
0.031549	962.41
0.032011	982.46
0.032422	1002.5
0.032779	1022.6
0.033082	1042.6
0.033329	1062.7
0.033521	1082.7
0.033658	1102.8
0.033739	1122.8
0.033764	1142.9
0.033735	1162.9
0.033653	1183
0.033518	1203
0.033331	1223.1
0.033095	1243.1
0.032811	1263.2
0.03248	1283.2
0.032104	1303.3
0.031687	1323.3
0.031229	1343.4
0.030734	1363.4
0.030203	1383.5
0.02964	1403.5
0.029046	1423.6
0.028425	1443.6
0.027778	1463.7
0.027109	1483.7
0.026421	1503.8
0.025715	1523.8
0.024994	1543.9
0.024262	1563.9
0.023519	1584
0.02277	1604
0.022016	1624.1
0.021259	1644.1
0.020502	1664.2
0.019747	1684.2
0.018996	1704.3
0.01825	1724.3
0.017512	1744.4
0.016783	1764.4
0.016065	1784.5
0.015359	1804.5
0.014666	1824.6
0.013987	1844.6
0.013325	1864.7
0.012678	1884.7
0.01205	1904.8
0.011439	1924.8
0.010846	1944.9
0.010272	1964.9
0.0097183	1985
0.0091838	2005
0.0086691	2025.1
0.0081742	2045.1
0.0076992	2065.2
0.0072439	2085.2
0.0068081	2105.3
0.0063917	2125.3
0.0059945	2145.4
0.005616	2165.4
0.005256	2185.5
0.004914	2205.5
0.0045895	2225.6
0.0042822	2245.6
0.0039913	2265.7
0.0037165	2285.7
0.0034572	2305.8
0.0032127	2325.8
0.0029827	2345.9
0.0027664	2365.9
0.0025633	2386
0.0023729	2406
0.0021945	2426.1
0.0020277	2446.1
0.0018718	2466.2
0.0017262	2486.2
0.0015905	2506.3
0.0014641	2526.3
0.0013465	2546.4
0.0012373	2566.4
0.0011359	2586.5
0.0010418	2606.5
0.00095475	2626.6
0.00087418	2646.6
0.0007997	2666.7
0.00073094	2686.7
0.00066751	2706.8
0.00060907	2726.8
0.00055526	2746.9
0.00050578	2766.9
0.00046032	2787
0.0004186	2807
0.00038034	2827.1
0.00034529	2847.1
0.00031322	2867.2
0.00028389	2887.2
0.00025711	2907.3
0.00023266	2927.3
0.00021037	2947.4
0.00019007	2967.4
0.00017159	2987.5
0.00015478	3007.5
0.00013951	3027.6
0.00012565	3047.6
0.00011308	3067.7
0.00010168	3087.7
9.137e-05	3107.8
8.204e-05	3127.8
7.3607e-05	3147.9
6.5992e-05	3167.9
5.912e-05	3188
5.2925e-05	3208
4.7344e-05	3228.1
4.2321e-05	3248.1
3.7803e-05	3268.2
3.3743e-05	3288.2
3.0097e-05	3308.3
2.6826e-05	3328.3
2.3893e-05	3348.4
2.1266e-05	3368.4
1.8914e-05	3388.5
1.681e-05	3408.5
1.493e-05	3428.6
1.3252e-05	3448.6
1.1753e-05	3468.7
1.0417e-05	3488.7
9.227e-06	3508.8
8.1671e-06	3528.8
7.224e-06	3548.9
6.3855e-06	3568.9
5.6406e-06	3589
4.9792e-06	3609
4.3925e-06	3629.1
3.8723e-06	3649.1
3.4115e-06	3669.2
3.0035e-06	3689.2
2.6427e-06	3709.3
2.3237e-06	3729.3
2.0418e-06	3749.4
1.793e-06	3769.4
1.5735e-06	3789.5
1.38e-06	3809.5
1.2096e-06	3829.6
1.0595e-06	3849.6
9.2744e-07	3869.7
8.1135e-07	3889.7
7.0934e-07	3909.8
6.1977e-07	3929.8
5.4118e-07	3949.9
4.7225e-07	3969.9
4.1186e-07	3990
3.5896e-07	4010
3.1267e-07	4030.1
2.7218e-07	4050.1
2.368e-07	4070.2
2.0588e-07	4090.2
1.789e-07	4110.3
1.5536e-07	4130.3
1.3484e-07	4150.4
1.1696e-07	4170.4
1.0139e-07	4190.5
8.7838e-08	4210.5
7.6054e-08	4230.6
6.5812e-08	4250.6
5.6916e-08	4270.7
4.9193e-08	4290.7
4.2492e-08	4310.8
3.6683e-08	4330.8
3.165e-08	4350.9
2.7291e-08	4370.9
2.3519e-08	4391
2.0257e-08	4411
1.7437e-08	4431.1
1.5001e-08	4451.1
1.2898e-08	4471.2
1.1083e-08	4491.2
9.5188e-09	4511.3
8.1705e-09	4531.3
7.0093e-09	4551.4
6.0098e-09	4571.4
5.15e-09	4591.5
4.4107e-09	4611.5
3.7755e-09	4631.6
3.23e-09	4651.6
2.7618e-09	4671.7
2.36e-09	4691.7
2.0155e-09	4711.8
1.7203e-09	4731.8
1.4675e-09	4751.9
1.251e-09	4771.9
1.0658e-09	4792
9.0734e-10	4812
7.7188e-10	4832.1
6.5608e-10	4852.1
5.5711e-10	4872.2
4.7252e-10	4892.2
4.002e-10	4912.3
3.3833e-10	4932.3
2.8535e-10	4952.4
2.399e-10	4972.4
2.0082e-10	4992.5
1.6709e-10	5012.5
1.4137e-10	5030
