Datetime	Latitude	Longitude	WaterPressure
2018-08-09T11:25:31.012Z	-14.001818	-159.556656	5000
2018-08-10T10:54:14.913Z	-13.991144	-159.573029	5000
2018-08-10T11:35:10.219Z	-13.984273	-159.577881	5000
2018-08-11T10:54:29.690Z	-13.971045	-159.559265	5000
2018-08-11T11:48:58.161Z	-13.967224	-159.569168	5000
2018-08-17T15:44:37.468Z	-13.904903	-159.570679	149000
2018-08-17T20:57:50.436Z	-13.902704	-159.57074	5000
2018-08-17T21:57:08.053Z	-13.906743	-159.579224	5000
2018-08-19T00:21:41.539Z	-13.899939	-159.571152	152200
2018-08-19T04:31:07.238Z	-13.898868	-159.569885	153900
2018-08-19T15:07:26.581Z	-13.896135	-159.56665	152500
2018-08-24T09:14:15.843Z	-13.866733	-159.531769	149500
2018-08-24T14:19:57.424Z	-13.86542	-159.530212	5000
2018-08-24T15:19:35.335Z	-13.86757	-159.534027	5000
2018-09-02T01:04:34.195Z	-13.866266	-159.472351	5000
2018-09-02T01:54:03.424Z	-13.863845	-159.4785	5000
2018-09-06T15:51:40.422Z	-13.869475	-159.432709	150200
2018-09-06T21:08:55.032Z	-13.869746	-159.430496	5000
2018-09-06T22:10:40.140Z	-13.869435	-159.435516	5000
2018-09-09T16:50:57.367Z	-13.895877	-159.390656	151600
2018-09-09T19:37:18.381Z	-13.896976	-159.388794	150600
2018-09-10T00:48:00.033Z	-13.89903	-159.385315	5000
2018-09-10T01:40:08.140Z	-13.893954	-159.390717	5000
2018-09-16T21:14:49.275Z	-13.946981	-159.351913	148100
2018-09-17T02:16:24.920Z	-13.948611	-159.350723	5000
2018-09-17T03:11:25.097Z	-13.941362	-159.351685	5000
2018-09-25T12:52:55.525Z	-13.979351	-159.303833	5000
2018-09-25T13:37:50.042Z	-13.978839	-159.308929	5000
2018-09-30T10:54:36.731Z	-14.003203	-159.269531	151200
2018-09-30T16:05:44.384Z	-14.004281	-159.267792	5000
2018-09-30T17:05:42.958Z	-14.004475	-159.270813	5000
2018-10-09T02:38:18.933Z	-14.046637	-159.254501	5000
2018-10-09T03:34:19.892Z	-14.053815	-159.260406	5000
2018-10-17T13:05:31.113Z	-14.071752	-159.235428	5000
2018-10-26T00:32:16.035Z	-14.152832	-159.21019	5000
2018-10-30T02:18:25.518Z	-14.15904	-159.225098	151200
2018-10-30T07:30:56.411Z	-14.15937	-159.225891	5000
2018-10-30T08:25:06.098Z	-14.162924	-159.225143	5000
2018-11-02T11:10:57.958Z	-14.196192	-159.234726	152000
2018-11-02T16:33:39.591Z	-14.198586	-159.235413	5000
2018-11-02T17:34:53.721Z	-14.202783	-159.23793	5000
2018-11-11T03:05:40.040Z	-14.290521	-159.359634	5000
2018-11-11T04:12:01.153Z	-14.294516	-159.36824	5000
2018-11-18T20:27:57.427Z	-14.355548	-159.434784	150700
2018-11-19T01:51:27.505Z	-14.357333	-159.436737	5000
2018-11-19T02:59:20.612Z	-14.3575	-159.432541	5000
2018-11-27T12:33:33.121Z	-14.425645	-159.526611	5000
2018-11-27T13:34:58.374Z	-14.423409	-159.530182	5000
2018-11-30T17:39:33.801Z	-14.4722	-159.564865	153200
2018-11-30T22:50:08.166Z	-14.47552	-159.56723	5000
2018-11-30T23:59:28.760Z	-14.471879	-159.57019	5000
2018-12-05T04:22:54.423Z	-14.53006	-159.608307	150000
2018-12-05T09:40:11.158Z	-14.533124	-159.610321	5000
2018-12-05T10:37:04.276Z	-14.53147	-159.616623	5000
2018-12-07T04:41:05.879Z	-14.560603	-159.634659	151500
2018-12-12T05:17:50.358Z	-14.644129	-159.686371	152200
2018-12-12T10:25:44.171Z	-14.647682	-159.688568	5000
2018-12-12T11:21:56.921Z	-14.650235	-159.683746	5000
2018-12-20T21:15:20.818Z	-14.775177	-159.734619	5000
2018-12-20T22:10:23.000Z	-14.773344	-159.734589	5000
2018-12-23T23:10:43.159Z	-14.844597	-159.738144	150700
2018-12-23T23:22:18.334Z	-14.844785	-159.738159	150700
2018-12-29T07:46:37.099Z	-14.970106	-159.744415	5000
2018-12-29T08:50:12.412Z	-14.976574	-159.744324	5000
2019-01-04T12:20:06.317Z	-15.098009	-159.7267	150900
2019-01-04T17:41:51.252Z	-15.102424	-159.726059	5000
2019-01-04T18:35:42.851Z	-15.107066	-159.718765	5000
2019-01-11T06:00:13.532Z	-15.181346	-159.6875	151500
2019-01-11T11:17:14.481Z	-15.183871	-159.686447	5000
2019-01-11T12:07:08.385Z	-15.178123	-159.677048	5000
2019-01-15T18:11:32.595Z	-15.198393	-159.633026	153500
2019-01-15T23:36:17.927Z	-15.199468	-159.630692	5000
2019-01-16T00:45:44.359Z	-15.205721	-159.623077	5000
2019-01-24T10:10:18.090Z	-15.138658	-159.504883	5000
2019-01-24T11:12:38.180Z	-15.143277	-159.495956	5000
2019-02-01T20:39:39.946Z	-15.079156	-159.459579	5000
2019-02-01T21:42:29.579Z	-15.086457	-159.458237	5000
2019-02-10T07:17:48.906Z	-15.008471	-159.475098	5000
2019-02-10T08:31:54.853Z	-15.018367	-159.47438	5000
2019-02-18T18:10:54.054Z	-14.983574	-159.509491	5000
2019-02-18T19:04:51.045Z	-14.983005	-159.505493	5000
2019-02-22T10:27:57.784Z	-14.987168	-159.514526	154200
2019-02-22T15:48:33.544Z	-14.987423	-159.515076	5000
2019-02-22T16:47:32.800Z	-14.989088	-159.506409	5000
2019-02-27T02:21:34.934Z	-15.002815	-159.528641	153000
2019-03-01T09:01:22.485Z	-15.009924	-159.540146	150900
2019-03-01T14:23:05.340Z	-15.010621	-159.541275	5000
2019-03-01T15:30:59.671Z	-15.028456	-159.540512	5000
2019-03-10T01:11:24.814Z	-14.948894	-159.524323	5000
2019-03-10T02:00:49.377Z	-14.948767	-159.525391	5000
2019-03-15T17:56:43.929Z	-14.909109	-159.505127	152100
2019-03-15T23:02:18.366Z	-14.907623	-159.504364	5000
2019-03-15T23:57:31.325Z	-14.910376	-159.506012	5000
2019-03-19T22:29:35.071Z	-14.897497	-159.477615	151500
2019-03-19T22:33:22.439Z	-14.897489	-159.477585	151400
2019-03-20T04:20:45.000Z	-14.8967	-159.475845	5000
2019-03-20T04:42:11.000Z	-14.896633	-159.47583	5000
2019-03-28T09:22:16.832Z	-14.852882	-159.489105	150300
2019-03-28T14:29:32.175Z	-14.851743	-159.489441	5000
2019-03-28T15:40:43.783Z	-14.854691	-159.483887	5000
2019-03-29T08:36:33.958Z	-14.849167	-159.484818	150100
2019-03-30T01:25:17.843Z	-14.843681	-159.485748	150300
2019-04-06T00:59:12.029Z	-14.789013	-159.49501	5000
2019-04-06T02:03:49.396Z	-14.787777	-159.496155	5000
2019-04-12T11:51:20.011Z	-14.765559	-159.561188	151400
2019-04-12T17:08:01.675Z	-14.764796	-159.563416	5000
2019-04-12T17:57:05.948Z	-14.766962	-159.563889	5000
2019-04-13T11:25:20.434Z	-14.764882	-159.573593	148700
2019-04-19T09:25:00.084Z	-14.747982	-159.652466	152900
2019-04-19T14:48:33.173Z	-14.74734	-159.655472	5000
2019-04-19T15:58:03.262Z	-14.751342	-159.654297	5000
2019-04-23T05:48:24.432Z	-14.741607	-159.687958	150400
2019-04-23T11:07:23.464Z	-14.741003	-159.690033	5000
2019-04-23T12:05:22.682Z	-14.741308	-159.691452	5000
2019-05-01T21:50:13.062Z	-14.763769	-159.793045	5000
2019-05-01T22:41:07.630Z	-14.77379	-159.797424	5000
2019-05-06T21:27:07.559Z	-14.78748	-159.856216	151700
2019-05-07T02:48:22.577Z	-14.788097	-159.858871	5000
2019-05-07T03:41:08.311Z	-14.785632	-159.857361	5000
2019-05-14T13:05:34.502Z	-14.833841	-159.949142	151300
2019-05-14T18:31:24.476Z	-14.835317	-159.95195	5000
2019-05-14T19:39:31.961Z	-14.833941	-159.946747	5000
2019-05-23T05:10:48.177Z	-14.829433	-160.041565	5000
2019-05-23T06:02:38.562Z	-14.832027	-160.044556	5000
2019-05-26T07:52:00.704Z	-14.816239	-160.088257	149400
2019-05-26T12:53:02.538Z	-14.815166	-160.091232	5000
2019-05-26T13:47:58.061Z	-14.814765	-160.095062	5000
2019-05-30T15:40:12.940Z	-14.793056	-160.121704	153000
2019-06-02T10:53:50.131Z	-14.778144	-160.139984	151300
2019-06-02T16:18:03.387Z	-14.776945	-160.141464	5000
2019-06-02T17:08:34.853Z	-14.780624	-160.142593	5000
2019-06-04T04:48:27.737Z	-14.772639	-160.154663	150800
2019-06-11T02:59:48.933Z	-14.735434	-160.210907	5000
2019-06-21T20:29:35.824Z	-14.607723	-160.447159	5000
2019-06-24T03:02:59.987Z	-14.583694	-160.476364	150000
2019-06-24T08:08:15.924Z	-14.581452	-160.479095	5000
2019-06-24T08:55:35.753Z	-14.579589	-160.488022	5000
2019-06-27T11:08:39.009Z	-14.572932	-160.559067	150300
2019-06-27T16:26:07.532Z	-14.572457	-160.564133	5000
2019-06-27T17:18:44.420Z	-14.566743	-160.570007	5000
2019-07-06T03:11:14.652Z	-14.550714	-160.754913	5000
2019-07-06T03:55:23.967Z	-14.548429	-160.76059	5000
2019-07-11T17:14:32.295Z	-14.568535	-160.882599	151900
2019-07-11T22:31:32.224Z	-14.569331	-160.887436	5000
2019-07-11T23:21:01.220Z	-14.566231	-160.893906	5000
2019-07-20T09:10:50.380Z	-14.546175	-161.044464	5000
2019-07-20T10:07:54.610Z	-14.547904	-161.048264	5000
2019-07-28T19:44:59.490Z	-14.481663	-161.223022	5000
2019-07-28T20:48:26.370Z	-14.489462	-161.232651	5000
2019-08-06T06:19:55.043Z	-14.445576	-161.362213	5000
2019-08-06T07:13:52.658Z	-14.447018	-161.370438	5000
2019-08-14T17:00:37.452Z	-14.416317	-161.504166	5000
2019-08-14T17:51:50.212Z	-14.413928	-161.511841	5000
2019-08-17T05:07:27.347Z	-14.421467	-161.525497	5000
2019-08-17T06:42:28.117Z	-14.428704	-161.534668	5000
2019-08-24T15:55:57.776Z	-14.465219	-161.6492	153100
