Datetime	Latitude	Longitude	WaterPressure
2018-08-06T15:55:49.537Z	-12.098185	-168.380402	5000
2018-08-07T15:24:37.103Z	-12.083041	-168.419815	5000
2018-08-07T16:11:29.750Z	-12.076669	-168.42186	5000
2018-08-10T05:59:38.482Z	-12.045393	-168.409439	151200
2018-08-11T09:48:52.258Z	-12.031314	-168.403839	153900
2018-08-11T15:15:50.076Z	-12.028556	-168.402756	5000
2018-08-11T16:06:03.867Z	-12.025439	-168.404907	5000
2018-08-12T15:09:56.299Z	-12.021763	-168.40036	151100
2018-08-17T15:43:51.086Z	-12.002545	-168.376572	151800
2018-08-17T20:49:20.750Z	-12.001734	-168.375565	5000
2018-08-17T21:49:56.086Z	-12.000999	-168.379898	5000
2018-08-19T00:20:31.589Z	-11.994487	-168.389175	153400
2018-08-19T02:19:48.539Z	-11.993999	-168.389862	154000
2018-08-19T04:29:44.116Z	-11.993466	-168.390625	154100
2018-08-19T05:21:06.764Z	-11.993257	-168.390915	154400
2018-08-19T05:59:34.633Z	-11.993099	-168.391144	153400
2018-08-19T06:37:48.382Z	-11.992942	-168.391373	154300
2018-08-19T11:01:26.883Z	-11.991863	-168.392899	151600
2018-08-20T08:38:55.514Z	-11.98655	-168.400467	150200
2018-08-20T13:51:13.145Z	-11.985271	-168.402283	5000
2018-08-20T15:03:40.617Z	-11.98664	-168.411469	5000
2018-08-22T06:06:11.149Z	-11.975082	-168.413712	151400
2018-08-24T09:52:33.930Z	-11.959756	-168.416687	153200
2018-08-29T00:25:02.917Z	-11.927032	-168.423065	5000
2018-08-29T01:24:33.030Z	-11.923354	-168.432434	5000
2018-09-06T11:04:13.127Z	-11.895998	-168.433838	5000
2018-09-06T11:50:30.561Z	-11.900443	-168.435959	5000
2018-09-08T07:26:14.364Z	-11.910397	-168.433487	150400
2018-09-08T10:06:22.308Z	-11.911006	-168.433334	152300
2018-09-08T16:03:13.803Z	-11.912364	-168.432999	154000
2018-09-08T22:29:22.036Z	-11.913834	-168.432632	153600
2018-09-09T03:42:34.097Z	-11.915025	-168.432343	5000
2018-09-09T04:46:23.659Z	-11.920723	-168.43898	5000
2018-09-10T04:22:11.945Z	-11.924736	-168.435577	154200
2018-09-16T21:13:55.043Z	-11.9521	-168.41246	150000
2018-09-17T02:25:35.376Z	-11.952983	-168.411713	5000
2018-09-17T03:20:55.353Z	-11.952191	-168.415283	5000
2018-09-21T03:41:44.821Z	-11.945403	-168.432632	153100
2018-09-21T08:59:01.005Z	-11.94503	-168.433594	5000
2018-09-21T09:54:38.080Z	-11.945166	-168.437469	5000
2018-09-24T07:51:32.289Z	-11.94671	-168.455139	149400
2018-09-26T00:38:26.428Z	-11.947611	-168.465454	152400
2018-09-26T05:55:29.794Z	-11.947727	-168.466782	5000
2018-09-26T06:49:29.752Z	-11.955344	-168.470657	5000
