#dataset: GeoCSV v2.2.0-1
#created: 2024-02-28T21:35:37.609Z
"#description: Metadata for drifting Mobile Earthquake Recording in Marine Areas by Independent Divers (MERMAID) hydrophones, www.EarthScopeOceans.org"
#attribution: automaid v3.6.0-P (https://github.com/earthscopeoceans/automaid [doi: 10.5281/zenodo.5057096])
#matlab_reader: https://github.com/joelsimon/GeoCSV/blob/master/readGeoCSV.m
#waterpressure2depth: 100 mbar is approximately equal to the pressure of 1 meter of water
#frequency_response: http://ds.iris.edu/data/reports/MH/MH.Mermaids.Response.V3.pdf
#lineterminator: '\n'
"#delimiter: ','"
#field_unit: unitless,iso8601,unitless,unitless,unitless,unitless,degrees_north,degrees_east,meters,mbar,unitless,hertz,seconds,seconds
#field_type: string,datetime,string,string,string,string,float,float,float,float,string,float,float,float
MethodIdentifier,StartTime,Network,Station,Location,Channel,Latitude,Longitude,Elevation,WaterPressure,InstrumentDescription,SampleRate,TimeDelay,TimeCorrection
Measurement:Pressure:KELLER_Series_6,2018-09-12T10:02:16.000Z,MH,P0023,nan,nan,nan,nan,nan,141010,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T10:55:36.000Z,MH,P0023,nan,nan,nan,nan,nan,146130,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T12:27:48.000Z,MH,P0023,nan,nan,nan,nan,nan,151140,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T20:44:41.000Z,MH,P0023,nan,nan,nan,nan,nan,152480,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T21:02:16.000Z,MH,P0023,nan,nan,nan,nan,nan,145330,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T21:14:29.000Z,MH,P0023,nan,nan,nan,nan,nan,140100,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T21:27:03.000Z,MH,P0023,nan,nan,nan,nan,nan,134380,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T21:39:40.000Z,MH,P0023,nan,nan,nan,nan,nan,128840,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T21:49:47.000Z,MH,P0023,nan,nan,nan,nan,nan,123560,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T21:59:55.000Z,MH,P0023,nan,nan,nan,nan,nan,117780,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T22:10:03.000Z,MH,P0023,nan,nan,nan,nan,nan,112170,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T22:22:12.000Z,MH,P0023,nan,nan,nan,nan,nan,106520,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T22:34:21.000Z,MH,P0023,nan,nan,nan,nan,nan,100670,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T22:46:30.000Z,MH,P0023,nan,nan,nan,nan,nan,94820,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T22:58:39.000Z,MH,P0023,nan,nan,nan,nan,nan,88910,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T23:10:49.000Z,MH,P0023,nan,nan,nan,nan,nan,83660,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T23:23:54.000Z,MH,P0023,nan,nan,nan,nan,nan,78570,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T23:34:01.000Z,MH,P0023,nan,nan,nan,nan,nan,73240,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T23:44:09.000Z,MH,P0023,nan,nan,nan,nan,nan,67950,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-12T23:56:18.000Z,MH,P0023,nan,nan,nan,nan,nan,62540,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T00:06:26.000Z,MH,P0023,nan,nan,nan,nan,nan,57420,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T00:18:35.000Z,MH,P0023,nan,nan,nan,nan,nan,51490,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T00:28:43.000Z,MH,P0023,nan,nan,nan,nan,nan,46480,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T00:40:52.000Z,MH,P0023,nan,nan,nan,nan,nan,40600,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T00:55:02.000Z,MH,P0023,nan,nan,nan,nan,nan,34670,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T01:05:38.000Z,MH,P0023,nan,nan,nan,nan,nan,29030,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T01:15:46.000Z,MH,P0023,nan,nan,nan,nan,nan,23960,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T01:25:53.000Z,MH,P0023,nan,nan,nan,nan,nan,18580,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T01:40:04.000Z,MH,P0023,nan,nan,nan,nan,nan,13120,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T01:50:39.000Z,MH,P0023,nan,nan,nan,nan,nan,7630,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-09-13T01:55:47.694Z,MH,P0023,nan,nan,-24.179417,-141.116806,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T02:00:47.000Z,MH,P0023,nan,nan,nan,nan,nan,2450,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2018-09-13T02:17:30.000Z,MH,P0023,nan,nan,-24.176317,-141.111771,nan,nan,MERMAIDHydrophone(452.020),nan,0.148132,nan
Measurement:GPS:u-blox_NEO-M8N,2018-09-13T02:18:45.000Z,MH,P0023,nan,nan,-24.176134,-141.111496,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:GPS:u-blox_NEO-M8N,2018-09-13T02:29:03.000Z,MH,P0023,nan,nan,-24.174667,-141.109085,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000062,nan
Measurement:GPS:u-blox_NEO-M8N,2018-09-13T02:32:10.000Z,MH,P0023,nan,nan,-24.174217,-141.108383,nan,nan,MERMAIDHydrophone(452.020),nan,0.000030,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T02:40:31.000Z,MH,P0023,nan,nan,nan,nan,nan,750,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-09-13T02:47:33.338Z,MH,P0023,nan,nan,-24.172018,-141.104813,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T02:56:23.000Z,MH,P0023,nan,nan,nan,nan,nan,10330,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T03:07:12.000Z,MH,P0023,nan,nan,nan,nan,nan,16290,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T03:18:02.000Z,MH,P0023,nan,nan,nan,nan,nan,22590,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T03:34:17.000Z,MH,P0023,nan,nan,nan,nan,nan,30230,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T03:45:07.000Z,MH,P0023,nan,nan,nan,nan,nan,35740,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T03:55:56.000Z,MH,P0023,nan,nan,nan,nan,nan,41860,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T04:12:11.000Z,MH,P0023,nan,nan,nan,nan,nan,49260,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T04:23:01.000Z,MH,P0023,nan,nan,nan,nan,nan,54770,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T04:39:16.000Z,MH,P0023,nan,nan,nan,nan,nan,61610,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T04:55:30.000Z,MH,P0023,nan,nan,nan,nan,nan,68580,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T05:11:45.000Z,MH,P0023,nan,nan,nan,nan,nan,75780,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T05:22:47.000Z,MH,P0023,nan,nan,nan,nan,nan,80800,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T05:38:49.000Z,MH,P0023,nan,nan,nan,nan,nan,87750,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T05:55:04.000Z,MH,P0023,nan,nan,nan,nan,nan,93610,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T06:11:19.000Z,MH,P0023,nan,nan,nan,nan,nan,100180,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T06:27:33.000Z,MH,P0023,nan,nan,nan,nan,nan,106530,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T06:43:48.000Z,MH,P0023,nan,nan,nan,nan,nan,112350,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T07:00:03.000Z,MH,P0023,nan,nan,nan,nan,nan,118210,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T07:16:17.000Z,MH,P0023,nan,nan,nan,nan,nan,124420,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T07:38:00.000Z,MH,P0023,nan,nan,nan,nan,nan,129710,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T08:05:08.000Z,MH,P0023,nan,nan,nan,nan,nan,134830,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T08:53:55.000Z,MH,P0023,nan,nan,nan,nan,nan,139860,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T09:48:04.000Z,MH,P0023,nan,nan,nan,nan,nan,145350,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T10:43:33.000Z,MH,P0023,nan,nan,nan,nan,nan,150500,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-13T19:24:27.000Z,MH,P0023,nan,nan,nan,nan,nan,152700,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T07:22:28.000Z,MH,P0023,nan,nan,nan,nan,nan,150870,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T07:36:01.000Z,MH,P0023,nan,nan,nan,nan,nan,145410,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T07:48:10.000Z,MH,P0023,nan,nan,nan,nan,nan,139920,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T08:00:23.000Z,MH,P0023,nan,nan,nan,nan,nan,134730,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T08:12:56.000Z,MH,P0023,nan,nan,nan,nan,nan,128760,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T08:23:04.000Z,MH,P0023,nan,nan,nan,nan,nan,123650,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T08:33:12.000Z,MH,P0023,nan,nan,nan,nan,nan,118570,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T08:45:21.000Z,MH,P0023,nan,nan,nan,nan,nan,113540,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T08:58:26.000Z,MH,P0023,nan,nan,nan,nan,nan,107780,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T09:08:33.000Z,MH,P0023,nan,nan,nan,nan,nan,102080,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T09:18:41.000Z,MH,P0023,nan,nan,nan,nan,nan,96330,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T09:28:49.000Z,MH,P0023,nan,nan,nan,nan,nan,90880,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T09:38:56.000Z,MH,P0023,nan,nan,nan,nan,nan,85600,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T09:51:06.000Z,MH,P0023,nan,nan,nan,nan,nan,79830,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T10:03:15.000Z,MH,P0023,nan,nan,nan,nan,nan,74450,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T10:15:52.000Z,MH,P0023,nan,nan,nan,nan,nan,68560,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T10:25:59.000Z,MH,P0023,nan,nan,nan,nan,nan,62980,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T10:36:07.000Z,MH,P0023,nan,nan,nan,nan,nan,57730,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T10:46:15.000Z,MH,P0023,nan,nan,nan,nan,nan,52560,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T10:58:24.000Z,MH,P0023,nan,nan,nan,nan,nan,46790,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T11:10:33.000Z,MH,P0023,nan,nan,nan,nan,nan,41050,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T11:22:42.000Z,MH,P0023,nan,nan,nan,nan,nan,35710,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T11:34:51.000Z,MH,P0023,nan,nan,nan,nan,nan,30340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T11:45:27.000Z,MH,P0023,nan,nan,nan,nan,nan,25270,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T11:57:36.000Z,MH,P0023,nan,nan,nan,nan,nan,19330,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T12:09:45.000Z,MH,P0023,nan,nan,nan,nan,nan,13880,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T12:22:22.000Z,MH,P0023,nan,nan,nan,nan,nan,8560,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-09-21T12:29:15.068Z,MH,P0023,nan,nan,-24.151941,-141.052444,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T12:32:30.000Z,MH,P0023,nan,nan,nan,nan,nan,3320,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2018-09-21T12:48:52.000Z,MH,P0023,nan,nan,-24.151066,-141.052048,nan,nan,MERMAIDHydrophone(452.020),nan,0.301849,nan
Measurement:GPS:u-blox_NEO-M8N,2018-09-21T12:50:06.000Z,MH,P0023,nan,nan,-24.151016,-141.052048,nan,nan,MERMAIDHydrophone(452.020),nan,0.000091,nan
Measurement:GPS:u-blox_NEO-M8N,2018-09-21T13:00:28.000Z,MH,P0023,nan,nan,-24.150551,-141.051819,nan,nan,MERMAIDHydrophone(452.020),nan,0.000030,nan
Measurement:GPS:u-blox_NEO-M8N,2018-09-21T13:03:27.000Z,MH,P0023,nan,nan,-24.150433,-141.051712,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T13:10:51.000Z,MH,P0023,nan,nan,nan,nan,nan,320,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-09-21T13:27:14.463Z,MH,P0023,nan,nan,-24.149393,-141.051117,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T13:42:58.000Z,MH,P0023,nan,nan,nan,nan,nan,9490,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T14:04:37.000Z,MH,P0023,nan,nan,nan,nan,nan,14960,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T14:31:42.000Z,MH,P0023,nan,nan,nan,nan,nan,20590,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T14:58:46.000Z,MH,P0023,nan,nan,nan,nan,nan,26500,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T15:31:16.000Z,MH,P0023,nan,nan,nan,nan,nan,32610,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T15:52:55.000Z,MH,P0023,nan,nan,nan,nan,nan,38260,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T16:14:35.000Z,MH,P0023,nan,nan,nan,nan,nan,43960,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T16:41:39.000Z,MH,P0023,nan,nan,nan,nan,nan,49940,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T17:03:19.000Z,MH,P0023,nan,nan,nan,nan,nan,54990,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T17:30:23.000Z,MH,P0023,nan,nan,nan,nan,nan,60520,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T17:52:03.000Z,MH,P0023,nan,nan,nan,nan,nan,66290,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T18:13:42.000Z,MH,P0023,nan,nan,nan,nan,nan,72240,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T18:35:22.000Z,MH,P0023,nan,nan,nan,nan,nan,78170,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T18:57:26.000Z,MH,P0023,nan,nan,nan,nan,nan,83180,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T19:24:06.000Z,MH,P0023,nan,nan,nan,nan,nan,88280,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T19:45:45.000Z,MH,P0023,nan,nan,nan,nan,nan,93930,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T20:12:50.000Z,MH,P0023,nan,nan,nan,nan,nan,99800,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T20:39:54.000Z,MH,P0023,nan,nan,nan,nan,nan,105380,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T21:01:34.000Z,MH,P0023,nan,nan,nan,nan,nan,111450,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T21:23:13.000Z,MH,P0023,nan,nan,nan,nan,nan,116920,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T21:50:18.000Z,MH,P0023,nan,nan,nan,nan,nan,123180,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-21T22:17:25.000Z,MH,P0023,nan,nan,nan,nan,nan,128610,MERMAIDHydrophone(452.020),nan,nan,nan
