Datetime	Latitude	Longitude	WaterPressure
2018-09-04T07:54:11.581Z	-9.017225	-138.376221	5000
2018-09-05T18:19:24.338Z	-9.048754	-138.366272	153600
2018-09-06T15:54:38.166Z	-9.068526	-138.360031	153800
2018-09-06T21:13:59.486Z	-9.073401	-138.35849	5000
2018-09-06T22:44:47.875Z	-9.075309	-138.364853	5000
2018-09-10T04:25:26.434Z	-9.138336	-138.312057	151800
2018-09-10T10:07:50.000Z	-9.142966	-138.308182	5000
2018-09-10T10:22:54.000Z	-9.142883	-138.308136	5000
2018-09-16T21:17:34.214Z	-9.259361	-138.152557	151800
2018-09-17T02:36:11.017Z	-9.263354	-138.147232	5000
2018-09-17T03:37:38.600Z	-9.257007	-138.145935	5000
2018-09-25T13:21:36.171Z	-9.339701	-137.908829	5000
2018-09-25T14:17:29.174Z	-9.340852	-137.909424	5000
2018-09-27T15:10:48.871Z	-9.342278	-137.843964	151800
2018-09-30T10:57:35.400Z	-9.344254	-137.753204	152600
2018-09-30T16:13:58.728Z	-9.344407	-137.746155	5000
2018-09-30T17:12:26.000Z	-9.344833	-137.750748	5000
2018-10-09T02:46:27.137Z	-9.228368	-137.476868	5000
2018-10-09T03:41:13.564Z	-9.239528	-137.484299	5000
2018-10-17T13:27:10.295Z	-9.097678	-137.278793	5000
2018-10-17T14:22:03.838Z	-9.098618	-137.285355	5000
2018-10-26T00:01:33.072Z	-8.980862	-137.130356	5000
2018-10-26T00:55:05.748Z	-8.983241	-137.137283	5000
2018-10-30T02:20:52.153Z	-8.913335	-137.076599	151800
2018-10-30T07:25:53.656Z	-8.909687	-137.073441	5000
2018-10-30T08:30:55.247Z	-8.904046	-137.083084	5000
2018-11-07T18:01:27.628Z	-8.694489	-136.944733	5000
2018-11-07T19:04:00.568Z	-8.695261	-136.940567	5000
2018-11-11T15:00:35.017Z	-8.629999	-136.887527	151600
2018-11-11T20:24:13.853Z	-8.62617	-136.884415	5000
2018-11-19T02:46:53.308Z	-8.613288	-136.79422	5000
2018-11-27T12:23:34.270Z	-8.630622	-136.538071	5000
2018-11-27T13:19:19.687Z	-8.631618	-136.535721	5000
2018-11-30T17:39:05.248Z	-8.672879	-136.472366	152300
2018-11-30T22:57:24.787Z	-8.675747	-136.467972	5000
2018-11-30T23:54:49.227Z	-8.683565	-136.473892	5000
2018-12-05T04:25:55.150Z	-8.806566	-136.321335	151200
2018-12-05T09:30:36.025Z	-8.81278	-136.313629	5000
2018-12-05T10:39:40.402Z	-8.808249	-136.315292	5000
2018-12-13T20:14:55.680Z	-9.274267	-136.018509	5000
2018-12-13T21:18:56.021Z	-9.278257	-136.018372	5000
2018-12-19T01:44:02.795Z	-9.608271	-135.89093	151500
2018-12-19T06:51:17.719Z	-9.621853	-135.885681	5000
2018-12-19T07:50:33.707Z	-9.626933	-135.891571	5000
2018-12-20T17:12:38.904Z	-9.695182	-135.858841	152700
2018-12-20T18:44:12.726Z	-9.698303	-135.85733	152100
2018-12-24T02:51:28.671Z	-9.862177	-135.778732	5000
2018-12-24T04:01:47.683Z	-9.863688	-135.787659	5000
2019-01-01T13:32:45.086Z	-10.009421	-135.718796	5000
2019-01-01T14:26:05.675Z	-10.007937	-135.723419	5000
2019-01-05T19:33:41.606Z	-10.010601	-135.729462	151400
2019-01-06T00:41:27.980Z	-10.010736	-135.729767	5000
2019-01-06T01:34:34.377Z	-10.016685	-135.737595	5000
2019-01-14T11:26:42.537Z	-10.053706	-135.917313	5000
2019-01-14T12:20:39.928Z	-10.051579	-135.925095	5000
2019-01-22T21:51:32.351Z	-10.103119	-136.223907	5000
2019-01-22T22:47:09.269Z	-10.103479	-136.231857	5000
2019-01-31T08:27:14.890Z	-10.19025	-136.509827	5000
2019-01-31T09:27:03.855Z	-10.185536	-136.512665	5000
2019-02-08T19:03:33.143Z	-10.29342	-136.822784	5000
2019-02-08T20:11:17.349Z	-10.290966	-136.827545	5000
2019-02-12T17:22:24.963Z	-10.350605	-136.964066	150300
2019-02-17T05:29:18.032Z	-10.419799	-137.122437	5000
2019-02-17T06:28:20.478Z	-10.423203	-137.128769	5000
2019-02-22T10:25:44.233Z	-10.537344	-137.275879	149300
2019-02-22T15:35:16.942Z	-10.542094	-137.281998	5000
2019-02-22T16:33:49.010Z	-10.545818	-137.286377	5000
2019-02-27T04:38:32.204Z	-10.684447	-137.343018	151400
2019-02-28T00:44:53.953Z	-10.710237	-137.353561	153300
2019-02-28T06:02:54.236Z	-10.717035	-137.356339	5000
2019-02-28T07:04:59.427Z	-10.719112	-137.35817	5000
2019-03-01T08:59:22.100Z	-10.747608	-137.366486	148400
2019-03-01T09:28:08.769Z	-10.748137	-137.366638	147900
2019-03-02T02:26:47.111Z	-10.76681	-137.372101	151400
2019-03-02T03:34:04.968Z	-10.768044	-137.372467	151300
2019-03-08T16:53:00.935Z	-10.941089	-137.423035	5000
2019-03-08T18:13:48.167Z	-10.940172	-137.43605	5000
2019-03-09T21:19:24.440Z	-10.965454	-137.422104	150300
2019-03-17T03:54:34.193Z	-11.128361	-137.332291	5000
2019-03-17T04:51:16.390Z	-11.122607	-137.339874	5000
2019-03-20T09:26:47.984Z	-11.185174	-137.297485	151200
2019-03-20T15:31:32.927Z	-11.19014	-137.294113	150700
2019-03-20T20:26:08.692Z	-11.194151	-137.291397	5000
2019-03-20T21:27:51.204Z	-11.196917	-137.301712	5000
2019-03-28T22:17:39.516Z	-11.228395	-137.08783	150800
2019-03-29T03:33:50.824Z	-11.229256	-137.081985	5000
2019-03-29T04:38:47.036Z	-11.233893	-137.088531	5000
2019-03-30T11:04:31.572Z	-11.230787	-137.053879	150800
2019-04-02T06:51:06.322Z	-11.223867	-136.976654	151900
2019-04-06T14:23:14.837Z	-11.213296	-136.858719	5000
2019-04-06T15:43:25.046Z	-11.207321	-136.873383	5000
2019-04-14T04:03:03.924Z	-11.150728	-136.660767	150200
2019-04-15T01:08:11.697Z	-11.144111	-136.63591	5000
2019-04-15T02:21:55.448Z	-11.14658	-136.650726	5000
2019-04-22T14:51:38.005Z	-11.030694	-136.495682	153300
2019-04-22T20:03:03.929Z	-11.027362	-136.491226	5000
2019-04-22T21:08:17.234Z	-11.026641	-136.5009	5000
2019-05-01T06:38:06.561Z	-10.889981	-136.428299	5000
2019-05-01T07:34:22.200Z	-10.892219	-136.441498	5000
2019-05-02T13:46:59.396Z	-10.869708	-136.433533	151800
2019-05-06T21:29:36.398Z	-10.792429	-136.406204	147600
2019-05-07T02:41:47.435Z	-10.788552	-136.404831	5000
2019-05-07T03:46:35.944Z	-10.787554	-136.41658	5000
2019-05-14T13:29:48.510Z	-10.756108	-136.427734	150200
2019-05-14T18:41:47.159Z	-10.755188	-136.42807	5000
2019-05-14T19:44:01.915Z	-10.758561	-136.43605	5000
2019-05-23T05:13:05.389Z	-10.780382	-136.46553	5000
2019-05-23T06:09:13.540Z	-10.78319	-136.465164	5000
2019-05-26T07:49:43.005Z	-10.796734	-136.459991	152300
2019-05-26T12:59:01.803Z	-10.797682	-136.459625	5000
2019-05-26T13:59:36.474Z	-10.802566	-136.459885	5000
2019-06-03T23:47:01.654Z	-10.837237	-136.504547	5000
2019-06-04T00:42:01.841Z	-10.833075	-136.511093	5000
2019-06-12T10:19:53.796Z	-10.909163	-136.611877	5000
2019-06-18T08:47:56.967Z	-11.246834	-136.74736	5000
2019-06-26T18:18:05.410Z	-11.347726	-136.716095	5000
2019-06-26T19:40:01.966Z	-11.348709	-136.725723	5000
2019-06-27T21:22:53.819Z	-11.350525	-136.725861	151200
2019-07-01T17:21:10.708Z	-11.357019	-136.726334	151100
