Datetime	Latitude	Longitude	WaterPressure
2018-06-26T19:38:33.916Z	-14.437951	-179.469025	5000
2018-06-27T19:00:16.235Z	-14.452561	-179.484711	5000
2018-06-27T19:35:41.808Z	-14.454373	-179.485428	5000
2018-06-28T19:01:24.955Z	-14.449224	-179.505402	5000
2018-06-28T19:55:34.079Z	-14.455395	-179.505142	5000
2018-06-29T17:07:31.205Z	-14.451233	-179.505356	151800
2018-07-06T01:49:28.613Z	-14.421253	-179.506897	151200
2018-07-06T07:05:28.219Z	-14.420219	-179.506958	5000
2018-07-06T07:53:27.933Z	-14.41848	-179.505447	5000
2018-07-12T06:51:58.293Z	-14.386436	-179.504669	152200
2018-07-12T12:05:37.158Z	-14.385264	-179.504639	5000
2018-07-12T13:00:25.745Z	-14.390133	-179.503036	5000
2018-07-13T09:48:03.139Z	-14.387584	-179.504089	153200
2018-07-15T22:48:15.969Z	-14.380107	-179.507202	152600
2018-07-16T04:02:29.437Z	-14.379465	-179.507462	5000
2018-07-16T04:57:38.408Z	-14.382322	-179.505386	5000
2018-07-17T07:04:48.331Z	-14.378082	-179.514801	152300
2018-07-18T22:45:22.551Z	-14.37164	-179.529114	152800
2018-07-19T04:09:01.036Z	-14.370765	-179.531052	5000
2018-07-19T05:03:14.530Z	-14.365078	-179.527969	5000
2018-07-24T19:26:56.998Z	-14.314081	-179.633286	152300
2018-07-25T00:37:22.981Z	-14.312119	-179.637344	5000
2018-07-25T01:29:57.486Z	-14.304897	-179.643845	5000
2018-07-28T08:00:18.134Z	-14.237847	-179.694046	153700
2018-08-02T11:04:18.229Z	-14.132739	-179.772751	5000
2018-08-02T11:58:36.069Z	-14.13093	-179.773331	5000
2018-08-04T10:17:59.876Z	-14.07939	-179.804642	153000
2018-08-05T11:55:30.280Z	-14.050879	-179.82196	150600
2018-08-05T17:09:33.083Z	-14.045055	-179.8255	5000
2018-08-05T18:00:21.427Z	-14.043815	-179.821594	5000
2018-08-07T07:56:01.331Z	-13.997047	-179.831512	148600
2018-08-08T01:41:39.066Z	-13.975147	-179.836151	153100
2018-08-08T06:55:56.827Z	-13.968688	-179.837524	5000
2018-08-08T07:51:58.826Z	-13.966627	-179.842056	5000
2018-08-10T05:57:28.120Z	-13.937572	-179.850784	153500
2018-08-10T14:27:36.140Z	-13.932213	-179.852402	152200
2018-08-10T19:40:25.284Z	-13.928926	-179.853394	5000
2018-08-10T20:55:13.688Z	-13.926491	-179.854523	5000
2018-08-12T03:41:51.829Z	-13.906832	-179.835129	152100
2018-08-12T09:01:02.055Z	-13.903434	-179.831787	152500
2018-08-15T03:14:24.295Z	-13.861134	-179.790054	150400
2018-08-15T08:30:19.697Z	-13.85777	-179.786743	5000
2018-08-15T09:50:26.370Z	-13.850763	-179.780716	5000
2018-08-17T15:42:39.483Z	-13.84278	-179.724823	151500
2018-08-17T20:55:29.521Z	-13.842008	-179.719421	5000
2018-08-17T22:04:30.317Z	-13.843097	-179.727463	5000
2018-08-19T00:19:27.435Z	-13.854613	-179.709763	150100
2018-08-19T00:32:48.652Z	-13.854711	-179.70961	149600
2018-08-19T00:47:26.467Z	-13.854818	-179.709442	149200
2018-08-19T00:52:19.438Z	-13.854854	-179.709381	149100
2018-08-19T00:58:18.461Z	-13.854897	-179.70932	149000
2018-08-19T01:03:38.898Z	-13.854937	-179.709259	148900
2018-08-19T01:10:11.909Z	-13.854984	-179.709183	148500
2018-08-19T01:16:17.704Z	-13.855029	-179.709122	148300
2018-08-19T01:33:59.179Z	-13.855158	-179.708923	148300
2018-08-19T01:39:44.707Z	-13.855201	-179.708847	148500
2018-08-19T01:53:07.223Z	-13.855298	-179.70871	148600
2018-08-19T01:57:31.380Z	-13.85533	-179.708649	148500
2018-08-19T02:17:52.323Z	-13.855479	-179.70842	147900
2018-08-19T02:25:39.433Z	-13.855536	-179.708344	147800
2018-08-19T02:41:53.088Z	-13.855655	-179.70816	148500
2018-08-19T02:59:49.908Z	-13.855786	-179.707947	149000
2018-08-19T03:06:43.511Z	-13.855837	-179.70787	148900
2018-08-19T03:47:55.387Z	-13.856137	-179.707413	147300
2018-08-19T04:15:22.228Z	-13.856339	-179.707108	148400
2018-08-19T04:28:30.025Z	-13.856435	-179.706955	149200
2018-08-19T05:45:12.225Z	-13.856996	-179.7061	151200
2018-08-19T05:58:21.446Z	-13.857091	-179.705948	151000
2018-08-19T06:06:52.740Z	-13.857154	-179.705856	150300
2018-08-19T06:19:09.840Z	-13.857244	-179.705719	149500
2018-08-19T06:36:40.593Z	-13.857371	-179.705521	149900
2018-08-19T06:45:32.785Z	-13.857436	-179.705414	150800
2018-08-19T07:25:37.459Z	-13.85773	-179.704971	150600
2018-08-19T07:48:43.719Z	-13.857899	-179.704712	151200
2018-08-19T08:05:27.639Z	-13.858021	-179.704514	151500
2018-08-19T08:17:30.833Z	-13.858109	-179.704376	151000
2018-08-19T09:18:25.041Z	-13.858554	-179.703705	150600
2018-08-19T09:43:14.614Z	-13.858736	-179.703415	151000
2018-08-19T10:09:19.286Z	-13.858927	-179.703125	151600
2018-08-19T10:29:46.277Z	-13.859076	-179.702896	151600
2018-08-19T10:49:47.527Z	-13.859222	-179.702667	152300
2018-08-19T11:00:20.503Z	-13.8593	-179.702545	152600
2018-08-19T18:43:43.096Z	-13.862688	-179.697342	150900
2018-08-19T18:49:11.280Z	-13.862728	-179.697281	151100
2018-08-19T19:12:53.052Z	-13.862901	-179.697021	151100
2018-08-20T00:03:46.880Z	-13.865028	-179.693741	152000
2018-08-20T05:11:22.914Z	-13.867277	-179.690292	5000
2018-08-20T06:14:04.200Z	-13.870704	-179.699707	5000
2018-08-21T02:36:08.478Z	-13.888008	-179.682648	150500
2018-08-21T06:28:44.335Z	-13.891302	-179.679413	151400
2018-08-21T08:55:53.088Z	-13.893386	-179.677353	151900
2018-08-21T09:57:55.546Z	-13.894264	-179.676483	152100
2018-08-21T10:56:25.530Z	-13.895093	-179.675674	152700
2018-08-21T18:35:10.772Z	-13.901588	-179.669266	151300
2018-08-21T21:47:46.635Z	-13.904316	-179.66658	151800
2018-08-21T22:33:43.710Z	-13.904966	-179.665939	152800
2018-08-22T00:46:43.463Z	-13.90685	-179.664093	152100
2018-08-22T20:06:52.353Z	-13.923278	-179.647903	5000
