Datetime	Latitude	Longitude	WaterPressure
2018-09-04T11:28:55.768Z	-10.000892	-134.995255	5000
2018-09-05T10:46:06.626Z	-10.015806	-135.011887	5000
2018-09-05T11:36:14.290Z	-10.018527	-135.014084	5000
2018-09-06T15:55:00.760Z	-10.032504	-135.028763	153600
2018-09-10T04:25:47.362Z	-10.074226	-135.072601	152800
2018-09-10T09:39:14.491Z	-10.076805	-135.075302	5000
2018-09-10T10:32:08.591Z	-10.075692	-135.073685	5000
2018-09-16T21:17:54.130Z	-10.120618	-135.205215	150500
2018-09-17T02:31:48.943Z	-10.122136	-135.209656	5000
2018-09-17T03:29:49.779Z	-10.122952	-135.219162	5000
2018-09-25T13:07:05.105Z	-10.227706	-135.433624	5000
2018-09-25T14:10:40.318Z	-10.226118	-135.429871	5000
2018-09-30T10:57:51.275Z	-10.240784	-135.560989	150300
2018-09-30T16:09:35.449Z	-10.241436	-135.566818	5000
2018-09-30T17:09:11.486Z	-10.242557	-135.565048	5000
2018-10-09T02:51:12.424Z	-10.286524	-135.77887	5000
2018-10-09T03:54:39.411Z	-10.287279	-135.782043	5000
2018-10-17T13:25:02.000Z	-10.308125	-135.981781	5000
2018-10-17T15:02:16.714Z	-10.311773	-135.985199	5000
2018-10-25T23:58:31.508Z	-10.340651	-136.24939	5000
2018-10-26T02:16:32.649Z	-10.347155	-136.276031	5000
2018-10-30T02:20:49.701Z	-10.391393	-136.410645	152000
2018-10-30T07:37:11.986Z	-10.393821	-136.41803	5000
2018-10-30T08:34:23.020Z	-10.40081	-136.428329	5000
2018-11-01T22:28:56.748Z	-10.404491	-136.498672	153000
2018-11-02T03:51:38.381Z	-10.404811	-136.504791	5000
2018-11-02T04:54:58.706Z	-10.403482	-136.504608	5000
2018-11-10T14:37:29.699Z	-10.503588	-136.750793	5000
2018-11-10T16:13:25.006Z	-10.491655	-136.749893	5000
2018-11-11T14:59:50.167Z	-10.498755	-136.761856	152800
2018-11-19T01:00:33.759Z	-10.554245	-136.855347	5000
2018-11-19T02:52:43.147Z	-10.560425	-136.875198	5000
2018-11-21T23:08:08.064Z	-10.587832	-136.89859	149600
2018-11-27T11:33:09.782Z	-10.641004	-136.943985	5000
2018-11-27T12:53:31.466Z	-10.649251	-136.951065	5000
2018-11-30T17:39:13.716Z	-10.666137	-136.94812	149700
2018-11-30T22:47:23.600Z	-10.667267	-136.947922	5000
2018-12-01T00:27:03.030Z	-10.692368	-136.96608	5000
2018-12-05T04:25:50.714Z	-10.712147	-136.986328	149800
2018-12-05T09:38:37.413Z	-10.713178	-136.987396	5000
2018-12-05T11:39:40.026Z	-10.721185	-136.997345	5000
2018-12-13T19:54:41.740Z	-10.75846	-137.067749	5000
2018-12-13T22:03:54.418Z	-10.772169	-137.065948	5000
2018-12-19T01:44:05.558Z	-10.781849	-137.061951	150900
2018-12-19T06:50:03.193Z	-10.782248	-137.061783	5000
2018-12-19T08:47:21.785Z	-10.780497	-137.064194	5000
2018-12-20T17:12:43.102Z	-10.789459	-137.07048	149100
2018-12-23T23:14:12.149Z	-10.811027	-137.085617	151200
2018-12-24T04:27:30.063Z	-10.81247	-137.086624	5000
2018-12-24T06:59:28.052Z	-10.815467	-137.089157	5000
