Datetime	Latitude	Longitude	WaterPressure
2018-08-05T13:55:44.424Z	-12.003909	-172.008133	5000
2018-08-06T13:26:46.188Z	-12.048045	-172.011551	5000
2018-08-06T14:20:45.215Z	-12.047141	-172.016846	5000
2018-08-08T01:42:00.568Z	-12.074427	-171.996506	153100
2018-08-14T23:50:32.009Z	-12.20265	-171.900955	5000
2018-08-15T00:46:08.271Z	-12.210455	-171.908722	5000
2018-08-16T05:47:33.899Z	-12.231257	-171.890152	152700
2018-08-17T15:43:28.731Z	-12.255579	-171.868423	152100
2018-08-17T20:58:16.933Z	-12.259339	-171.865067	5000
2018-08-17T21:50:46.626Z	-12.264321	-171.867188	5000
2018-08-19T00:20:02.134Z	-12.279121	-171.850571	151400
2018-08-19T00:39:30.631Z	-12.279303	-171.850372	150900
2018-08-19T00:52:59.128Z	-12.279428	-171.850235	151100
2018-08-19T02:19:21.442Z	-12.280232	-171.849335	151500
2018-08-19T03:07:24.474Z	-12.28068	-171.848831	151500
2018-08-19T04:20:04.322Z	-12.281357	-171.848068	151900
2018-08-19T04:29:09.959Z	-12.281442	-171.847977	151900
2018-08-19T05:59:02.361Z	-12.282278	-171.847031	151900
2018-08-19T06:37:18.295Z	-12.282635	-171.846634	151000
2018-08-19T07:07:36.518Z	-12.282917	-171.846313	152000
2018-08-19T07:49:18.006Z	-12.283305	-171.845886	150700
2018-08-19T08:18:19.206Z	-12.283575	-171.845581	150300
2018-08-19T10:45:20.317Z	-12.284945	-171.84404	150400
2018-08-19T11:00:53.421Z	-12.285089	-171.843872	150800
2018-08-19T15:06:10.025Z	-12.287374	-171.841309	151700
2018-08-19T18:44:21.089Z	-12.289405	-171.839035	149800
2018-08-19T18:49:50.076Z	-12.289456	-171.838974	149600
2018-08-19T19:13:35.584Z	-12.289678	-171.83873	149900
2018-08-19T23:24:07.830Z	-12.29201	-171.836105	150200
2018-08-20T04:42:52.524Z	-12.294979	-171.832779	5000
2018-08-20T05:56:17.325Z	-12.292138	-171.843903	5000
2018-08-21T22:35:31.824Z	-12.292279	-171.818924	149700
2018-08-22T15:29:16.202Z	-12.292337	-171.808548	150400
2018-08-23T03:41:42.849Z	-12.29238	-171.801041	150800
2018-08-28T15:31:48.194Z	-12.292838	-171.720047	5000
2018-08-28T16:42:13.618Z	-12.294538	-171.733841	5000
2018-09-06T02:31:47.778Z	-12.212864	-171.724731	5000
2018-09-06T03:34:53.015Z	-12.218506	-171.737961	5000
2018-09-06T23:56:28.605Z	-12.213264	-171.735825	151800
2018-09-08T07:25:55.454Z	-12.205157	-171.732529	150200
2018-09-08T12:40:54.565Z	-12.203806	-171.731979	5000
2018-09-08T13:49:18.801Z	-12.203628	-171.736328	5000
2018-09-09T19:35:50.346Z	-12.203399	-171.732025	148600
2018-09-10T04:21:55.645Z	-12.203332	-171.730759	149000
2018-09-10T19:34:42.106Z	-12.203215	-171.728577	151500
2018-09-11T00:52:10.229Z	-12.203174	-171.727814	5000
2018-09-11T01:53:58.668Z	-12.203234	-171.740524	5000
2018-09-16T13:11:18.782Z	-12.187315	-171.73439	151200
2018-09-16T18:26:14.974Z	-12.186679	-171.734146	5000
2018-09-16T19:17:24.533Z	-12.185331	-171.741394	5000
2018-09-21T03:41:17.786Z	-12.186444	-171.762009	153100
2018-09-21T08:56:00.907Z	-12.186501	-171.763046	5000
2018-09-21T09:50:28.930Z	-12.181763	-171.767593	5000
2018-09-23T05:59:21.067Z	-12.179044	-171.777084	152500
2018-09-23T19:55:15.588Z	-12.178185	-171.780075	152200
2018-09-24T01:10:16.542Z	-12.177862	-171.781204	5000
2018-09-24T02:09:00.000Z	-12.174822	-171.795258	5000
2018-09-26T00:37:58.346Z	-12.19144	-171.799973	153000
2018-09-26T21:53:37.264Z	-12.199041	-171.802124	153700
2018-09-27T22:26:11.633Z	-12.207815	-171.804611	153300
2018-09-28T03:40:04.642Z	-12.209686	-171.805145	5000
2018-09-28T04:37:16.189Z	-12.21037	-171.812454	5000
2018-09-30T10:52:47.880Z	-12.227302	-171.82019	152100
2018-09-30T16:00:12.933Z	-12.228901	-171.820923	5000
2018-09-30T16:55:55.068Z	-12.22878	-171.82489	5000
2018-10-04T04:16:49.822Z	-12.251164	-171.822784	154400
2018-10-04T09:20:10.816Z	-12.252522	-171.822662	5000
2018-10-04T10:09:34.975Z	-12.257871	-171.828583	5000
2018-10-07T17:44:25.361Z	-12.288937	-171.822449	150700
2018-10-07T22:57:14.085Z	-12.290972	-171.822052	5000
2018-10-07T23:55:06.192Z	-12.287289	-171.826523	5000
2018-10-16T00:31:18.481Z	-12.326266	-171.776764	149900
2018-10-16T05:41:11.147Z	-12.327312	-171.775436	5000
2018-10-16T06:42:55.760Z	-12.330037	-171.778595	5000
2018-10-24T16:23:01.871Z	-12.392972	-171.676819	5000
2018-10-24T17:18:55.254Z	-12.393704	-171.672974	5000
2018-10-25T18:32:11.106Z	-12.401711	-171.662537	149900
2018-10-25T23:13:18.095Z	-12.403198	-171.660599	150400
2018-10-26T18:30:15.654Z	-12.40932	-171.652603	150200
2018-10-26T23:53:46.392Z	-12.411032	-171.650375	5000
2018-10-27T00:54:27.877Z	-12.414182	-171.655533	5000
2018-10-27T21:56:09.424Z	-12.424551	-171.645981	149300
2018-10-28T00:07:16.514Z	-12.425629	-171.644989	149700
2018-10-29T07:05:38.981Z	-12.440902	-171.63092	151700
2018-10-29T12:22:45.283Z	-12.443508	-171.628525	5000
2018-10-29T13:24:07.819Z	-12.452395	-171.630081	5000
2018-10-30T12:12:35.660Z	-12.461815	-171.623428	152300
2018-11-06T22:59:48.064Z	-12.535649	-171.571335	5000
2018-11-07T00:07:18.069Z	-12.544217	-171.576889	5000
2018-11-08T01:19:25.805Z	-12.558813	-171.570358	151800
2018-11-10T08:33:40.094Z	-12.590803	-171.556061	151700
2018-11-10T13:50:00.546Z	-12.593857	-171.554688	5000
2018-11-10T14:45:15.090Z	-12.591072	-171.560898	5000
2018-11-12T17:53:53.236Z	-12.619326	-171.549637	150700
2018-11-13T03:28:09.506Z	-12.624614	-171.547531	150200
2018-11-19T00:01:16.969Z	-12.702261	-171.516586	5000
2018-11-19T00:58:52.589Z	-12.713713	-171.51825	5000
2018-11-23T13:45:04.015Z	-12.756935	-171.489792	151000
2018-11-27T02:45:58.613Z	-12.790719	-171.467545	151300
2018-11-27T07:57:18.416Z	-12.792781	-171.466187	5000
2018-11-27T08:52:10.769Z	-12.804276	-171.472946	5000
2018-11-29T15:24:12.287Z	-12.828915	-171.470108	150100
2018-11-29T20:37:25.434Z	-12.831273	-171.469833	5000
2018-11-29T21:30:24.419Z	-12.836999	-171.471848	5000
2018-11-30T17:39:33.565Z	-12.834896	-171.472412	148000
2018-12-05T04:21:15.672Z	-12.823761	-171.475479	152600
2018-12-05T09:36:58.191Z	-12.823212	-171.475632	5000
2018-12-05T10:39:02.886Z	-12.821758	-171.480728	5000
2018-12-06T23:30:13.588Z	-12.824826	-171.485275	151900
2018-12-13T20:01:59.124Z	-12.838527	-171.50563	5000
2018-12-13T20:56:52.808Z	-12.840014	-171.509628	5000
2018-12-16T09:49:44.706Z	-12.846946	-171.540878	151000
2018-12-16T15:00:39.285Z	-12.847536	-171.543549	5000
2018-12-16T15:58:58.224Z	-12.845601	-171.543777	5000
2018-12-18T20:42:30.726Z	-12.850293	-171.561386	151400
2018-12-20T17:11:38.239Z	-12.854251	-171.576248	150300
2018-12-20T22:18:28.000Z	-12.854706	-171.577957	5000
2018-12-20T23:22:25.853Z	-12.858492	-171.582382	5000
2018-12-29T08:56:36.628Z	-12.895829	-171.618866	5000
2018-12-29T09:50:13.150Z	-12.901283	-171.623657	5000
2019-01-06T19:10:07.240Z	-12.938284	-171.675232	5000
2019-01-06T20:06:55.960Z	-12.936337	-171.668869	5000
2019-01-10T16:15:44.341Z	-12.949453	-171.694748	150800
2019-01-10T21:34:57.214Z	-12.950211	-171.696243	5000
2019-01-10T22:25:51.543Z	-12.947251	-171.698303	5000
2019-01-11T15:32:00.574Z	-12.945851	-171.70546	150200
2019-01-12T06:49:12.077Z	-12.9446	-171.711853	152300
2019-01-12T16:23:03.458Z	-12.943817	-171.715851	153000
2019-01-15T14:18:52.943Z	-12.938092	-171.745117	152900
2019-01-15T18:09:45.692Z	-12.937777	-171.746735	152700
2019-01-15T23:32:36.436Z	-12.937336	-171.748978	5000
2019-01-16T00:33:39.804Z	-12.939651	-171.745178	5000
2019-01-17T14:01:57.080Z	-12.932069	-171.760468	152200
2019-01-18T13:21:26.449Z	-12.927348	-171.769989	152700
2019-01-18T18:42:21.815Z	-12.926266	-171.772171	5000
2019-01-18T19:49:26.925Z	-12.92765	-171.776245	5000
2019-01-22T17:25:58.126Z	-12.911776	-171.790848	151800
2019-01-24T06:54:40.499Z	-12.90542	-171.796692	150700
2019-01-24T12:13:01.338Z	-12.90452	-171.797516	5000
2019-01-24T13:25:43.452Z	-12.897645	-171.798401	5000
2019-01-26T19:57:30.985Z	-12.877516	-171.81488	153700
2019-01-26T20:05:27.346Z	-12.877466	-171.814926	153900
2019-01-27T01:24:05.923Z	-12.875506	-171.816528	5000
2019-01-27T02:29:56.191Z	-12.881585	-171.81694	5000
2019-01-30T11:43:57.838Z	-12.857746	-171.864197	151400
2019-01-31T03:19:55.182Z	-12.853168	-171.873276	152200
2019-01-31T09:37:57.689Z	-12.85132	-171.876938	151500
2019-01-31T14:54:47.819Z	-12.849771	-171.88002	5000
2019-01-31T16:09:15.018Z	-12.855744	-171.887543	5000
2019-02-02T05:49:28.343Z	-12.845263	-171.915009	150600
2019-02-02T07:01:30.353Z	-12.84493	-171.915878	150300
2019-02-02T21:29:08.748Z	-12.840906	-171.926422	151100
2019-02-09T01:31:03.670Z	-12.799717	-172.034363	5000
2019-02-09T02:40:10.407Z	-12.803953	-172.025391	5000
2019-02-15T02:05:16.918Z	-12.790231	-172.122269	150000
2019-02-17T12:31:19.667Z	-12.784639	-172.161743	5000
2019-02-17T13:42:16.570Z	-12.778157	-172.168457	5000
2019-02-21T06:35:22.800Z	-12.786605	-172.210129	151600
2019-02-21T11:47:11.702Z	-12.787098	-172.21257	5000
2019-02-21T12:44:21.455Z	-12.779316	-172.219055	5000
2019-03-01T22:24:51.449Z	-12.763581	-172.381241	5000
2019-03-01T23:28:02.863Z	-12.768696	-172.390259	5000
2019-03-06T15:49:12.588Z	-12.758606	-172.531525	151400
2019-03-06T21:07:00.502Z	-12.75813	-172.538177	5000
2019-03-06T22:05:28.762Z	-12.765309	-172.54361	5000
2019-03-10T08:12:41.155Z	-12.763342	-172.663956	150500
2019-03-10T08:24:17.765Z	-12.763337	-172.66423	150400
2019-03-10T13:44:33.879Z	-12.763209	-172.672058	5000
2019-03-10T14:44:11.396Z	-12.767111	-172.677795	5000
2019-03-12T03:25:35.276Z	-12.781778	-172.721405	147900
2019-03-17T00:43:40.364Z	-12.828673	-172.860825	151400
2019-03-17T21:58:23.521Z	-12.837167	-172.886078	151100
2019-03-18T03:19:59.658Z	-12.83931	-172.892441	5000
2019-03-18T04:21:36.266Z	-12.840279	-172.886948	5000
2019-03-20T13:22:51.536Z	-12.86543	-172.910294	151100
2019-03-20T18:45:21.717Z	-12.867801	-172.912506	5000
