Datetime	Latitude	Longitude	WaterPressure
2018-08-31T17:20:53.069Z	-11.502439	-143.996872	5000
2018-09-01T16:40:58.562Z	-11.497346	-143.994812	5000
2018-09-01T17:38:04.982Z	-11.503556	-143.998077	5000
2018-09-06T15:53:50.332Z	-11.472344	-143.954224	152200
2018-09-06T21:07:09.152Z	-11.470966	-143.952301	5000
2018-09-06T22:03:08.419Z	-11.476431	-143.954056	5000
2018-09-10T04:24:43.100Z	-11.487534	-143.927979	151400
2018-09-10T09:34:25.317Z	-11.488265	-143.926254	5000
2018-09-10T10:30:34.253Z	-11.488685	-143.929825	5000
2018-09-16T21:16:46.675Z	-11.545623	-143.962845	149900
2018-09-17T02:32:28.615Z	-11.547559	-143.963974	5000
2018-09-17T03:23:25.192Z	-11.552164	-143.971924	5000
2018-09-21T03:45:08.353Z	-11.577379	-143.989059	152900
2018-09-21T08:42:30.823Z	-11.578676	-143.989944	5000
2018-09-21T09:41:59.837Z	-11.576956	-143.99823	5000
2018-09-23T06:02:07.643Z	-11.602385	-143.993164	153700
2018-09-29T19:08:47.069Z	-11.692496	-143.975174	5000
2018-09-29T20:00:48.492Z	-11.690021	-143.98053	5000
2018-10-08T05:42:32.504Z	-11.783749	-143.904724	5000
2018-10-08T06:39:52.478Z	-11.781665	-143.902512	5000
2018-10-16T00:35:05.193Z	-11.786176	-143.876144	151700
2018-10-16T05:42:32.028Z	-11.7863	-143.875412	5000
2018-10-16T06:33:08.456Z	-11.785388	-143.885681	5000
2018-10-24T15:58:00.576Z	-11.775201	-143.909882	5000
2018-10-24T16:50:37.210Z	-11.775002	-143.910599	5000
2018-10-25T23:13:18.724Z	-11.77634	-143.917709	151900
2018-10-30T02:20:01.669Z	-11.780705	-143.940903	151600
2018-10-30T07:31:38.867Z	-11.780934	-143.942108	5000
2018-10-30T08:21:56.731Z	-11.786737	-143.952423	5000
2018-11-02T11:11:29.845Z	-11.812861	-143.970764	152400
2018-11-02T16:28:59.344Z	-11.814709	-143.972061	5000
2018-11-02T17:19:23.581Z	-11.821977	-143.975235	5000
2018-11-11T03:00:01.891Z	-11.817029	-143.971359	5000
2018-11-11T04:04:33.856Z	-11.822572	-143.971283	5000
2018-11-18T20:30:13.079Z	-11.765581	-143.984085	153100
2018-11-19T01:50:04.510Z	-11.763934	-143.984451	5000
2018-11-19T02:45:20.081Z	-11.770969	-143.986618	5000
2018-11-27T12:27:05.663Z	-11.697992	-144.070541	5000
2018-11-27T13:24:38.388Z	-11.704885	-144.074066	5000
2018-11-30T17:39:19.045Z	-11.693668	-144.142685	152900
2018-11-30T22:52:37.861Z	-11.692901	-144.147385	5000
2018-11-30T23:57:56.825Z	-11.699967	-144.161896	5000
2018-12-05T04:24:52.696Z	-11.700415	-144.25499	146000
2018-12-05T09:15:46.485Z	-11.700437	-144.259491	5000
2018-12-05T10:12:14.686Z	-11.711112	-144.26326	5000
2018-12-13T19:32:11.934Z	-11.6929	-144.406952	5000
2018-12-13T20:25:20.209Z	-11.693844	-144.413528	5000
2018-12-16T09:52:55.802Z	-11.685658	-144.462418	150200
2018-12-16T15:01:50.480Z	-11.684972	-144.466522	5000
2018-12-16T15:54:07.454Z	-11.684131	-144.469772	5000
2018-12-20T17:12:25.239Z	-11.680416	-144.565353	152800
2018-12-20T22:20:49.952Z	-11.680221	-144.570404	5000
2018-12-20T23:15:17.921Z	-11.677958	-144.576813	5000
2018-12-23T23:13:10.306Z	-11.717031	-144.659515	152100
2018-12-24T04:21:46.974Z	-11.719824	-144.665421	5000
2018-12-24T05:23:42.833Z	-11.732854	-144.677368	5000
2019-01-01T15:00:35.117Z	-11.823572	-144.796173	5000
2019-01-01T15:54:08.186Z	-11.828772	-144.800049	5000
2019-01-10T01:27:34.571Z	-11.864755	-144.830841	5000
2019-01-10T02:19:38.129Z	-11.862839	-144.838531	5000
2019-01-18T12:05:39.659Z	-11.842679	-144.823853	5000
2019-01-18T13:08:58.403Z	-11.843907	-144.830032	5000
2019-01-26T22:40:55.096Z	-11.874433	-144.729507	5000
2019-01-26T23:37:44.795Z	-11.879148	-144.73024	5000
2019-02-04T09:13:27.600Z	-11.950038	-144.547668	5000
2019-02-04T10:03:19.666Z	-11.946824	-144.554108	5000
2019-02-12T19:41:45.733Z	-12.054658	-144.337173	5000
2019-02-12T20:32:27.549Z	-12.06048	-144.338882	5000
2019-02-17T14:44:18.548Z	-12.140253	-144.195389	152100
2019-02-17T19:56:24.279Z	-12.143887	-144.188843	5000
2019-02-17T20:50:03.147Z	-12.147714	-144.185822	5000
2019-02-22T10:26:26.815Z	-12.180711	-144.088791	152100
2019-02-22T15:44:01.200Z	-12.182303	-144.084106	5000
2019-02-22T16:42:08.795Z	-12.182768	-144.08931	5000
2019-03-01T09:00:00.173Z	-12.150342	-143.952927	153600
2019-03-01T14:21:09.183Z	-12.14926	-143.948364	5000
2019-03-01T15:27:46.498Z	-12.156352	-143.946091	5000
2019-03-10T01:04:32.374Z	-12.007809	-143.759491	5000
2019-03-10T02:03:58.522Z	-12.011162	-143.767105	5000
2019-03-11T16:35:07.390Z	-11.959985	-143.732422	152600
2019-03-18T11:24:58.758Z	-11.743646	-143.585785	5000
2019-03-18T12:28:42.763Z	-11.746915	-143.596237	5000
2019-03-20T15:30:47.302Z	-11.685661	-143.575928	151400
2019-03-20T20:32:43.924Z	-11.679622	-143.573914	5000
2019-03-20T21:39:00.037Z	-11.684432	-143.582977	5000
2019-03-23T19:30:34.227Z	-11.593602	-143.54953	151500
2019-03-24T00:47:23.922Z	-11.586737	-143.546997	5000
2019-03-24T01:36:10.293Z	-11.589868	-143.553024	5000
2019-03-30T01:54:37.801Z	-11.410871	-143.529922	151000
2019-03-30T06:55:57.407Z	-11.404641	-143.529114	5000
2019-03-30T07:47:31.304Z	-11.402742	-143.529434	5000
2019-04-07T17:26:58.288Z	-11.280568	-143.547852	5000
2019-04-07T18:22:01.149Z	-11.28456	-143.552338	5000
2019-04-16T03:58:02.895Z	-11.270146	-143.599609	5000
2019-04-16T04:52:52.050Z	-11.269047	-143.600845	5000
2019-04-24T14:17:38.111Z	-11.3136	-143.636017	5000
2019-04-24T15:08:19.616Z	-11.315126	-143.635117	5000
2019-04-29T02:43:14.251Z	-11.349067	-143.651276	151300
2019-04-29T07:54:01.434Z	-11.3507	-143.652054	5000
2019-04-29T08:44:18.652Z	-11.359068	-143.658463	5000
2019-05-06T21:28:53.800Z	-11.358227	-143.663971	151200
2019-05-07T02:30:32.171Z	-11.358204	-143.664124	5000
2019-05-07T03:18:21.298Z	-11.365237	-143.670151	5000
2019-05-08T08:13:59.808Z	-11.370078	-143.669418	151500
2019-05-14T13:07:36.286Z	-11.394997	-143.665695	152200
2019-05-14T18:17:27.114Z	-11.395861	-143.665558	5000
2019-05-14T19:09:19.261Z	-11.396951	-143.671555	5000
2019-05-16T17:40:10.037Z	-11.39854	-143.665558	152400
2019-05-17T15:47:02.810Z	-11.399296	-143.66272	152500
2019-05-17T20:59:07.280Z	-11.399473	-143.662048	5000
2019-05-17T21:52:42.189Z	-11.400297	-143.667511	5000
2019-05-26T02:08:15.537Z	-11.369339	-143.618042	151600
2019-05-26T07:29:33.625Z	-11.368494	-143.616684	5000
2019-05-26T08:33:45.987Z	-11.371918	-143.619385	5000
2019-05-27T02:00:51.936Z	-11.369996	-143.621185	149700
2019-05-30T09:11:56.600Z	-11.361276	-143.629364	150800
2019-05-30T14:27:43.972Z	-11.360696	-143.629913	5000
2019-05-30T15:18:50.121Z	-11.357391	-143.630249	5000
2019-06-04T04:49:28.979Z	-11.34513	-143.642395	152300
2019-06-04T09:56:23.084Z	-11.344558	-143.64296	5000
2019-06-04T10:56:22.865Z	-11.342002	-143.646072	5000
2019-06-12T20:39:25.413Z	-11.264689	-143.66925	5000
2019-06-21T19:48:43.791Z	-11.94547	-145.284744	5000
2019-06-22T14:32:00.014Z	-11.942074	-145.258209	150900
2019-06-22T15:21:35.848Z	-11.941923	-145.257034	149700
2019-06-23T10:21:11.606Z	-11.938478	-145.230087	152500
2019-06-23T17:43:45.894Z	-11.93714	-145.219635	152500
2019-06-24T03:04:16.547Z	-11.935445	-145.20639	152300
2019-06-24T08:18:34.799Z	-11.934494	-145.198959	5000
2019-06-24T09:29:52.595Z	-11.931753	-145.208603	5000
2019-06-28T14:00:34.588Z	-11.916999	-145.047943	148300
2019-06-28T19:13:40.011Z	-11.916233	-145.039597	5000
2019-06-28T20:06:32.569Z	-11.918509	-145.044815	5000
2019-06-30T01:40:59.225Z	-11.923991	-144.997162	149000
2019-07-01T17:20:11.745Z	-11.931343	-144.933273	150100
2019-07-01T22:36:30.607Z	-11.932321	-144.924789	5000
2019-07-01T23:36:17.853Z	-11.93469	-144.921829	5000
2019-07-06T03:28:02.408Z	-12.020196	-144.762604	150200
2019-07-06T08:42:46.176Z	-12.024688	-144.754242	5000
2019-07-06T09:32:17.812Z	-12.03293	-144.757523	5000
2019-07-08T03:52:44.973Z	-12.075165	-144.68486	152200
2019-07-08T05:12:52.225Z	-12.076497	-144.682556	151800
2019-07-08T11:43:27.303Z	-12.082991	-144.671387	151200
2019-07-08T16:54:00.486Z	-12.088154	-144.662506	5000
2019-07-08T17:48:00.912Z	-12.091246	-144.663803	5000
2019-07-09T12:32:54.507Z	-12.114908	-144.622391	151000
2019-07-09T13:27:43.204Z	-12.116061	-144.620361	152100
2019-07-09T18:30:03.024Z	-12.122421	-144.609238	151800
2019-07-09T18:44:12.345Z	-12.122719	-144.608719	151600
2019-07-09T19:21:56.002Z	-12.123512	-144.60733	150400
2019-07-09T19:26:13.909Z	-12.123603	-144.607162	150400
2019-07-09T20:02:34.003Z	-12.124367	-144.605835	150700
2019-07-09T20:11:55.877Z	-12.124564	-144.605484	150600
2019-07-09T20:45:05.064Z	-12.125261	-144.604263	150500
2019-07-09T21:53:21.122Z	-12.126698	-144.601746	152100
2019-07-10T06:42:46.685Z	-12.137835	-144.58226	150800
2019-07-10T08:17:46.068Z	-12.139832	-144.578766	151100
2019-07-10T14:08:51.495Z	-12.147218	-144.565842	150900
2019-07-10T14:19:20.895Z	-12.147439	-144.565445	150600
2019-07-10T18:34:16.689Z	-12.152802	-144.556061	151000
2019-07-10T23:42:50.811Z	-12.159292	-144.544708	5000
2019-07-11T00:49:45.295Z	-12.160069	-144.545029	5000
2019-07-12T10:21:05.672Z	-12.199151	-144.46373	150500
2019-07-12T11:24:47.728Z	-12.200389	-144.461151	150900
2019-07-12T13:53:37.046Z	-12.20328	-144.455124	150100
2019-07-12T16:02:17.205Z	-12.205781	-144.449936	149600
2019-07-12T16:06:31.914Z	-12.205863	-144.449753	149600
2019-07-12T16:27:41.484Z	-12.206275	-144.448898	149600
2019-07-12T16:48:46.181Z	-12.206684	-144.448044	149500
2019-07-12T17:06:15.105Z	-12.207024	-144.447342	149700
2019-07-12T17:13:19.653Z	-12.207161	-144.447052	149900
2019-07-12T17:29:51.548Z	-12.207482	-144.446396	150700
2019-07-12T19:02:27.457Z	-12.209282	-144.442642	150100
2019-07-12T21:19:00.147Z	-12.211935	-144.437119	150600
2019-07-13T01:38:21.323Z	-12.216974	-144.426636	150000
2019-07-13T06:46:27.249Z	-12.222961	-144.414185	5000
2019-07-13T07:47:32.408Z	-12.223824	-144.419525	5000
2019-07-14T00:41:02.588Z	-12.242953	-144.386383	151400
2019-07-14T00:51:25.340Z	-12.243149	-144.386047	151600
2019-07-14T01:32:16.710Z	-12.24392	-144.384705	149300
2019-07-14T01:38:54.618Z	-12.244045	-144.384491	149300
