#dataset: GeoCSV v2.2.0-1
#created: 2024-02-28T21:35:37.609Z
"#description: Metadata for drifting Mobile Earthquake Recording in Marine Areas by Independent Divers (MERMAID) hydrophones, www.EarthScopeOceans.org"
#attribution: automaid v3.6.0-P (https://github.com/earthscopeoceans/automaid [doi: 10.5281/zenodo.5057096])
#matlab_reader: https://github.com/joelsimon/GeoCSV/blob/master/readGeoCSV.m
#waterpressure2depth: 100 mbar is approximately equal to the pressure of 1 meter of water
#frequency_response: http://ds.iris.edu/data/reports/MH/MH.Mermaids.Response.V3.pdf
#lineterminator: '\n'
"#delimiter: ','"
#field_unit: unitless,iso8601,unitless,unitless,unitless,unitless,degrees_north,degrees_east,meters,mbar,unitless,hertz,seconds,seconds
#field_type: string,datetime,string,string,string,string,float,float,float,float,string,float,float,float
MethodIdentifier,StartTime,Network,Station,Location,Channel,Latitude,Longitude,Elevation,WaterPressure,InstrumentDescription,SampleRate,TimeDelay,TimeCorrection
Measurement:Pressure:KELLER_Series_6,2018-08-07T00:23:59.000Z,MH,P0009,nan,nan,nan,nan,nan,123530,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T00:51:03.000Z,MH,P0009,nan,nan,nan,nan,nan,128930,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T01:18:07.000Z,MH,P0009,nan,nan,nan,nan,nan,134150,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T01:56:02.000Z,MH,P0009,nan,nan,nan,nan,nan,139530,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T02:28:31.000Z,MH,P0009,nan,nan,nan,nan,nan,145260,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T08:46:43.000Z,MH,P0009,nan,nan,nan,nan,nan,150520,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T10:09:36.000Z,MH,P0009,nan,nan,nan,nan,nan,152370,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T10:27:12.000Z,MH,P0009,nan,nan,nan,nan,nan,145390,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T10:39:24.000Z,MH,P0009,nan,nan,nan,nan,nan,140070,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T10:49:56.000Z,MH,P0009,nan,nan,nan,nan,nan,135050,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T11:02:06.000Z,MH,P0009,nan,nan,nan,nan,nan,129240,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T11:14:15.000Z,MH,P0009,nan,nan,nan,nan,nan,123550,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T11:26:24.000Z,MH,P0009,nan,nan,nan,nan,nan,118410,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T11:36:59.000Z,MH,P0009,nan,nan,nan,nan,nan,113320,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T11:47:07.000Z,MH,P0009,nan,nan,nan,nan,nan,108110,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T11:57:15.000Z,MH,P0009,nan,nan,nan,nan,nan,102820,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T12:07:22.000Z,MH,P0009,nan,nan,nan,nan,nan,97710,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T12:19:31.000Z,MH,P0009,nan,nan,nan,nan,nan,91770,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T12:31:41.000Z,MH,P0009,nan,nan,nan,nan,nan,86660,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T12:42:16.000Z,MH,P0009,nan,nan,nan,nan,nan,81530,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T12:52:24.000Z,MH,P0009,nan,nan,nan,nan,nan,75740,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T13:02:31.000Z,MH,P0009,nan,nan,nan,nan,nan,70700,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T13:14:40.000Z,MH,P0009,nan,nan,nan,nan,nan,65280,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T13:24:48.000Z,MH,P0009,nan,nan,nan,nan,nan,60070,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T13:36:57.000Z,MH,P0009,nan,nan,nan,nan,nan,54410,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T13:51:36.000Z,MH,P0009,nan,nan,nan,nan,nan,48400,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T14:01:43.000Z,MH,P0009,nan,nan,nan,nan,nan,42820,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T14:13:53.000Z,MH,P0009,nan,nan,nan,nan,nan,36900,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T14:26:02.000Z,MH,P0009,nan,nan,nan,nan,nan,31320,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T14:38:39.000Z,MH,P0009,nan,nan,nan,nan,nan,25440,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T14:50:48.000Z,MH,P0009,nan,nan,nan,nan,nan,19610,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T15:04:59.000Z,MH,P0009,nan,nan,nan,nan,nan,14120,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T15:18:06.000Z,MH,P0009,nan,nan,nan,nan,nan,8460,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-08-07T15:24:37.103Z,MH,P0009,nan,nan,-12.083041,-168.419815,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T15:28:39.000Z,MH,P0009,nan,nan,nan,nan,nan,2860,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-07T15:44:47.000Z,MH,P0009,nan,nan,-12.080300,-168.420700,nan,nan,MERMAIDHydrophone(452.020),nan,0.193481,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-07T15:46:01.000Z,MH,P0009,nan,nan,-12.080116,-168.420746,nan,nan,MERMAIDHydrophone(452.020),nan,0.000030,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-07T15:51:39.000Z,MH,P0009,nan,nan,-12.079367,-168.421005,nan,nan,MERMAIDHydrophone(452.020),nan,0.000030,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T16:00:08.000Z,MH,P0009,nan,nan,nan,nan,nan,350,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-08-07T16:11:29.750Z,MH,P0009,nan,nan,-12.076669,-168.421860,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T16:21:25.000Z,MH,P0009,nan,nan,nan,nan,nan,9060,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T16:48:29.000Z,MH,P0009,nan,nan,nan,nan,nan,14160,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T17:15:34.000Z,MH,P0009,nan,nan,nan,nan,nan,19840,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T17:37:13.000Z,MH,P0009,nan,nan,nan,nan,nan,25000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T18:04:18.000Z,MH,P0009,nan,nan,nan,nan,nan,30860,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T18:31:22.000Z,MH,P0009,nan,nan,nan,nan,nan,36900,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T18:58:27.000Z,MH,P0009,nan,nan,nan,nan,nan,42450,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T19:20:06.000Z,MH,P0009,nan,nan,nan,nan,nan,48010,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T19:47:11.000Z,MH,P0009,nan,nan,nan,nan,nan,53630,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T20:08:50.000Z,MH,P0009,nan,nan,nan,nan,nan,58740,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T20:35:55.000Z,MH,P0009,nan,nan,nan,nan,nan,64350,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T21:03:15.000Z,MH,P0009,nan,nan,nan,nan,nan,69360,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T21:24:39.000Z,MH,P0009,nan,nan,nan,nan,nan,74950,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T21:46:18.000Z,MH,P0009,nan,nan,nan,nan,nan,80560,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T22:13:23.000Z,MH,P0009,nan,nan,nan,nan,nan,86460,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T22:35:02.000Z,MH,P0009,nan,nan,nan,nan,nan,92270,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T22:56:42.000Z,MH,P0009,nan,nan,nan,nan,nan,97750,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T23:18:21.000Z,MH,P0009,nan,nan,nan,nan,nan,102940,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-07T23:45:26.000Z,MH,P0009,nan,nan,nan,nan,nan,108150,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-08T00:12:44.000Z,MH,P0009,nan,nan,nan,nan,nan,113170,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-08T00:39:34.000Z,MH,P0009,nan,nan,nan,nan,nan,119170,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-08T01:01:14.000Z,MH,P0009,nan,nan,nan,nan,nan,124340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-08T01:33:43.000Z,MH,P0009,nan,nan,nan,nan,nan,129980,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-08T02:00:48.000Z,MH,P0009,nan,nan,nan,nan,nan,135230,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-08T02:49:32.000Z,MH,P0009,nan,nan,nan,nan,nan,140510,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-08T03:38:16.000Z,MH,P0009,nan,nan,nan,nan,nan,145530,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-08T06:34:13.000Z,MH,P0009,nan,nan,nan,nan,nan,150780,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-08T08:44:31.000Z,MH,P0009,nan,nan,nan,nan,nan,151950,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(event):automaid:v3.6.0-P,2018-08-10T05:59:38.482Z,MH,P0009,00,BDH,-12.045393,-168.409439,nan,151200,MERMAIDHydrophone(452.020),20.0,nan,-0.132113
Algorithm(event):automaid:v3.6.0-P,2018-08-11T09:48:52.258Z,MH,P0009,00,BDH,-12.031314,-168.403839,nan,153900,MERMAIDHydrophone(452.020),20.0,nan,-0.191267
Measurement:Pressure:KELLER_Series_6,2018-08-11T09:56:57.000Z,MH,P0009,nan,nan,nan,nan,nan,153980,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T10:17:02.000Z,MH,P0009,nan,nan,nan,nan,nan,145730,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T10:27:09.000Z,MH,P0009,nan,nan,nan,nan,nan,140630,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T10:37:17.000Z,MH,P0009,nan,nan,nan,nan,nan,135530,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T10:47:25.000Z,MH,P0009,nan,nan,nan,nan,nan,130490,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T10:59:34.000Z,MH,P0009,nan,nan,nan,nan,nan,124910,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T11:11:43.000Z,MH,P0009,nan,nan,nan,nan,nan,119700,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T11:24:20.000Z,MH,P0009,nan,nan,nan,nan,nan,114020,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T11:36:29.000Z,MH,P0009,nan,nan,nan,nan,nan,108320,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T11:48:38.000Z,MH,P0009,nan,nan,nan,nan,nan,102440,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T11:58:46.000Z,MH,P0009,nan,nan,nan,nan,nan,97430,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T12:10:55.000Z,MH,P0009,nan,nan,nan,nan,nan,91810,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T12:23:09.000Z,MH,P0009,nan,nan,nan,nan,nan,86790,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T12:33:40.000Z,MH,P0009,nan,nan,nan,nan,nan,81510,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T12:45:49.000Z,MH,P0009,nan,nan,nan,nan,nan,75670,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T12:55:56.000Z,MH,P0009,nan,nan,nan,nan,nan,70490,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T13:06:04.000Z,MH,P0009,nan,nan,nan,nan,nan,64850,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T13:18:13.000Z,MH,P0009,nan,nan,nan,nan,nan,59080,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T13:30:22.000Z,MH,P0009,nan,nan,nan,nan,nan,53500,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T13:42:35.000Z,MH,P0009,nan,nan,nan,nan,nan,48410,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T13:53:07.000Z,MH,P0009,nan,nan,nan,nan,nan,42610,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T14:05:16.000Z,MH,P0009,nan,nan,nan,nan,nan,37230,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T14:19:30.000Z,MH,P0009,nan,nan,nan,nan,nan,31320,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T14:30:02.000Z,MH,P0009,nan,nan,nan,nan,nan,25800,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T14:42:11.000Z,MH,P0009,nan,nan,nan,nan,nan,19890,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T14:54:21.000Z,MH,P0009,nan,nan,nan,nan,nan,14500,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T15:09:30.000Z,MH,P0009,nan,nan,nan,nan,nan,8470,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-08-11T15:15:50.076Z,MH,P0009,nan,nan,-12.028556,-168.402756,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T15:20:02.000Z,MH,P0009,nan,nan,nan,nan,nan,2700,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-11T15:33:48.000Z,MH,P0009,nan,nan,-12.027483,-168.403549,nan,nan,MERMAIDHydrophone(452.020),nan,0.203491,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-11T15:36:38.000Z,MH,P0009,nan,nan,-12.027317,-168.403656,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-11T15:46:55.000Z,MH,P0009,nan,nan,-12.026700,-168.404129,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-11T15:50:13.000Z,MH,P0009,nan,nan,-12.026450,-168.404236,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T15:58:37.000Z,MH,P0009,nan,nan,nan,nan,nan,630,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-08-11T16:06:03.867Z,MH,P0009,nan,nan,-12.025439,-168.404907,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T16:14:28.000Z,MH,P0009,nan,nan,nan,nan,nan,9930,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T16:25:18.000Z,MH,P0009,nan,nan,nan,nan,nan,15120,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T16:41:33.000Z,MH,P0009,nan,nan,nan,nan,nan,21850,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T16:57:48.000Z,MH,P0009,nan,nan,nan,nan,nan,27150,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T17:19:27.000Z,MH,P0009,nan,nan,nan,nan,nan,33600,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T17:35:42.000Z,MH,P0009,nan,nan,nan,nan,nan,38920,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T17:51:56.000Z,MH,P0009,nan,nan,nan,nan,nan,44090,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T18:13:36.000Z,MH,P0009,nan,nan,nan,nan,nan,50150,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T18:35:15.000Z,MH,P0009,nan,nan,nan,nan,nan,55660,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T18:56:55.000Z,MH,P0009,nan,nan,nan,nan,nan,61040,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T19:23:59.000Z,MH,P0009,nan,nan,nan,nan,nan,66690,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T19:45:39.000Z,MH,P0009,nan,nan,nan,nan,nan,72010,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T20:12:43.000Z,MH,P0009,nan,nan,nan,nan,nan,77150,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T20:34:23.000Z,MH,P0009,nan,nan,nan,nan,nan,82480,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T20:56:02.000Z,MH,P0009,nan,nan,nan,nan,nan,87900,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T21:23:07.000Z,MH,P0009,nan,nan,nan,nan,nan,94050,MERMAIDHydrophone(452.020),nan,nan,nan
