#dataset: GeoCSV v2.2.0-1
#created: 2024-02-28T21:35:37.609Z
"#description: Metadata for drifting Mobile Earthquake Recording in Marine Areas by Independent Divers (MERMAID) hydrophones, www.EarthScopeOceans.org"
#attribution: automaid v3.6.0-P (https://github.com/earthscopeoceans/automaid [doi: 10.5281/zenodo.5057096])
#matlab_reader: https://github.com/joelsimon/GeoCSV/blob/master/readGeoCSV.m
#waterpressure2depth: 100 mbar is approximately equal to the pressure of 1 meter of water
#frequency_response: http://ds.iris.edu/data/reports/MH/MH.Mermaids.Response.V3.pdf
#lineterminator: '\n'
"#delimiter: ','"
#field_unit: unitless,iso8601,unitless,unitless,unitless,unitless,degrees_north,degrees_east,meters,mbar,unitless,hertz,seconds,seconds
#field_type: string,datetime,string,string,string,string,float,float,float,float,string,float,float,float
MethodIdentifier,StartTime,Network,Station,Location,Channel,Latitude,Longitude,Elevation,WaterPressure,InstrumentDescription,SampleRate,TimeDelay,TimeCorrection
Measurement:Pressure:KELLER_Series_6,2018-09-08T18:47:07.000Z,MH,P0020,nan,nan,nan,nan,nan,149100,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T03:38:47.000Z,MH,P0020,nan,nan,nan,nan,nan,154160,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T05:15:20.000Z,MH,P0020,nan,nan,nan,nan,nan,152110,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T05:24:49.000Z,MH,P0020,nan,nan,nan,nan,nan,148870,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T05:37:26.000Z,MH,P0020,nan,nan,nan,nan,nan,143250,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T05:50:03.000Z,MH,P0020,nan,nan,nan,nan,nan,137390,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T06:00:11.000Z,MH,P0020,nan,nan,nan,nan,nan,132110,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T06:10:19.000Z,MH,P0020,nan,nan,nan,nan,nan,126690,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T06:20:26.000Z,MH,P0020,nan,nan,nan,nan,nan,121260,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T06:30:34.000Z,MH,P0020,nan,nan,nan,nan,nan,115910,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T06:40:42.000Z,MH,P0020,nan,nan,nan,nan,nan,110280,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T06:50:49.000Z,MH,P0020,nan,nan,nan,nan,nan,104750,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T07:00:57.000Z,MH,P0020,nan,nan,nan,nan,nan,99480,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T07:13:06.000Z,MH,P0020,nan,nan,nan,nan,nan,93780,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T07:25:15.000Z,MH,P0020,nan,nan,nan,nan,nan,88720,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T07:35:51.000Z,MH,P0020,nan,nan,nan,nan,nan,82640,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T07:45:58.000Z,MH,P0020,nan,nan,nan,nan,nan,77090,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T08:00:09.000Z,MH,P0020,nan,nan,nan,nan,nan,71400,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T08:10:44.000Z,MH,P0020,nan,nan,nan,nan,nan,66290,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T08:18:51.000Z,MH,P0020,nan,nan,nan,nan,nan,61230,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T08:28:58.000Z,MH,P0020,nan,nan,nan,nan,nan,55400,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T08:41:07.000Z,MH,P0020,nan,nan,nan,nan,nan,49570,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T08:53:16.000Z,MH,P0020,nan,nan,nan,nan,nan,43930,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T09:05:26.000Z,MH,P0020,nan,nan,nan,nan,nan,38160,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T09:17:35.000Z,MH,P0020,nan,nan,nan,nan,nan,33060,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T09:30:12.000Z,MH,P0020,nan,nan,nan,nan,nan,27300,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T09:40:19.000Z,MH,P0020,nan,nan,nan,nan,nan,21890,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T09:50:27.000Z,MH,P0020,nan,nan,nan,nan,nan,16830,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T10:02:36.000Z,MH,P0020,nan,nan,nan,nan,nan,10940,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T10:12:44.000Z,MH,P0020,nan,nan,nan,nan,nan,5900,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-09-09T10:14:45.500Z,MH,P0020,nan,nan,-20.310354,-130.635071,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T10:24:53.000Z,MH,P0020,nan,nan,nan,nan,nan,500,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2018-09-09T10:37:10.000Z,MH,P0020,nan,nan,-20.309483,-130.635818,nan,nan,MERMAIDHydrophone(452.020),nan,0.190582,nan
Measurement:GPS:u-blox_NEO-M8N,2018-09-09T10:38:25.000Z,MH,P0020,nan,nan,-20.309467,-130.635864,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:GPS:u-blox_NEO-M8N,2018-09-09T10:48:44.000Z,MH,P0020,nan,nan,-20.309032,-130.636200,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000062,nan
Measurement:GPS:u-blox_NEO-M8N,2018-09-09T10:51:47.000Z,MH,P0020,nan,nan,-20.308933,-130.636322,nan,nan,MERMAIDHydrophone(452.020),nan,0.000030,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T11:00:11.000Z,MH,P0020,nan,nan,nan,nan,nan,740,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-09-09T11:06:21.975Z,MH,P0020,nan,nan,-20.308352,-130.636810,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T11:10:38.000Z,MH,P0020,nan,nan,nan,nan,nan,7940,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T11:21:27.000Z,MH,P0020,nan,nan,nan,nan,nan,15710,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T11:32:17.000Z,MH,P0020,nan,nan,nan,nan,nan,22670,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T11:43:07.000Z,MH,P0020,nan,nan,nan,nan,nan,29670,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T11:53:57.000Z,MH,P0020,nan,nan,nan,nan,nan,36290,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T12:04:46.000Z,MH,P0020,nan,nan,nan,nan,nan,42990,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T12:15:36.000Z,MH,P0020,nan,nan,nan,nan,nan,49480,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T12:26:26.000Z,MH,P0020,nan,nan,nan,nan,nan,56220,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T12:37:16.000Z,MH,P0020,nan,nan,nan,nan,nan,63150,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T12:48:06.000Z,MH,P0020,nan,nan,nan,nan,nan,69870,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T12:58:55.000Z,MH,P0020,nan,nan,nan,nan,nan,75790,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T13:09:45.000Z,MH,P0020,nan,nan,nan,nan,nan,81220,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T13:20:35.000Z,MH,P0020,nan,nan,nan,nan,nan,87340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T13:31:25.000Z,MH,P0020,nan,nan,nan,nan,nan,93680,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T13:42:15.000Z,MH,P0020,nan,nan,nan,nan,nan,99070,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T13:53:04.000Z,MH,P0020,nan,nan,nan,nan,nan,104090,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T14:03:54.000Z,MH,P0020,nan,nan,nan,nan,nan,109550,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T14:14:44.000Z,MH,P0020,nan,nan,nan,nan,nan,115270,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T14:25:34.000Z,MH,P0020,nan,nan,nan,nan,nan,120920,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T14:36:24.000Z,MH,P0020,nan,nan,nan,nan,nan,126020,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T14:52:48.000Z,MH,P0020,nan,nan,nan,nan,nan,131660,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T15:25:23.000Z,MH,P0020,nan,nan,nan,nan,nan,137190,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T16:14:07.000Z,MH,P0020,nan,nan,nan,nan,nan,142290,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-09T16:51:12.000Z,MH,P0020,nan,nan,nan,nan,nan,147430,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-10T03:41:20.000Z,MH,P0020,nan,nan,nan,nan,nan,149890,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(event):automaid:v3.6.0-P,2018-09-10T04:23:44.941Z,MH,P0020,00,BDH,-20.307955,-130.612320,nan,nan,MERMAIDHydrophone(452.020),20.0,nan,-0.050463
Algorithm(event):automaid:v3.6.0-P,2018-09-10T04:25:34.925Z,MH,P0020,00,BDH,-20.307955,-130.612289,nan,149900,MERMAIDHydrophone(452.020),20.0,nan,-0.050551
Measurement:Pressure:KELLER_Series_6,2018-09-10T18:36:48.000Z,MH,P0020,nan,nan,nan,nan,nan,152460,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(event):automaid:v3.6.0-P,2018-09-16T21:16:10.460Z,MH,P0020,00,BDH,-20.304272,-130.384537,nan,nan,MERMAIDHydrophone(452.020),20.0,nan,-0.513490
Algorithm(event):automaid:v3.6.0-P,2018-09-16T21:17:58.060Z,MH,P0020,00,BDH,-20.304272,-130.384491,nan,151000,MERMAIDHydrophone(452.020),20.0,nan,-0.513576
Measurement:Pressure:KELLER_Series_6,2018-09-16T21:23:31.000Z,MH,P0020,nan,nan,nan,nan,nan,150960,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-16T21:35:02.000Z,MH,P0020,nan,nan,nan,nan,nan,146680,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-16T21:47:11.000Z,MH,P0020,nan,nan,nan,nan,nan,141020,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-16T21:59:20.000Z,MH,P0020,nan,nan,nan,nan,nan,135950,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-16T22:11:57.000Z,MH,P0020,nan,nan,nan,nan,nan,130210,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-16T22:24:06.000Z,MH,P0020,nan,nan,nan,nan,nan,124460,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-16T22:36:15.000Z,MH,P0020,nan,nan,nan,nan,nan,118510,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-16T22:48:24.000Z,MH,P0020,nan,nan,nan,nan,nan,113100,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-16T23:01:01.000Z,MH,P0020,nan,nan,nan,nan,nan,107510,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-16T23:13:11.000Z,MH,P0020,nan,nan,nan,nan,nan,101590,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-16T23:23:18.000Z,MH,P0020,nan,nan,nan,nan,nan,96470,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-16T23:33:26.000Z,MH,P0020,nan,nan,nan,nan,nan,91440,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-16T23:45:35.000Z,MH,P0020,nan,nan,nan,nan,nan,85780,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-16T23:57:44.000Z,MH,P0020,nan,nan,nan,nan,nan,80080,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T00:09:53.000Z,MH,P0020,nan,nan,nan,nan,nan,74380,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T00:24:07.000Z,MH,P0020,nan,nan,nan,nan,nan,68490,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T00:34:39.000Z,MH,P0020,nan,nan,nan,nan,nan,63340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T00:44:47.000Z,MH,P0020,nan,nan,nan,nan,nan,58270,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T00:56:56.000Z,MH,P0020,nan,nan,nan,nan,nan,52580,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T01:09:05.000Z,MH,P0020,nan,nan,nan,nan,nan,46730,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T01:23:19.000Z,MH,P0020,nan,nan,nan,nan,nan,40800,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T01:34:19.000Z,MH,P0020,nan,nan,nan,nan,nan,35520,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T01:44:27.000Z,MH,P0020,nan,nan,nan,nan,nan,30130,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T01:54:35.000Z,MH,P0020,nan,nan,nan,nan,nan,24920,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T02:04:42.000Z,MH,P0020,nan,nan,nan,nan,nan,19650,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T02:16:51.000Z,MH,P0020,nan,nan,nan,nan,nan,13790,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T02:29:01.000Z,MH,P0020,nan,nan,nan,nan,nan,7760,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-09-17T02:34:23.797Z,MH,P0020,nan,nan,-20.304150,-130.377029,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T02:39:08.000Z,MH,P0020,nan,nan,nan,nan,nan,2570,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2018-09-17T02:55:52.000Z,MH,P0020,nan,nan,-20.307632,-130.376404,nan,nan,MERMAIDHydrophone(452.020),nan,0.529785,nan
Measurement:GPS:u-blox_NEO-M8N,2018-09-17T02:59:02.000Z,MH,P0020,nan,nan,-20.308149,-130.376297,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:GPS:u-blox_NEO-M8N,2018-09-17T03:10:15.000Z,MH,P0020,nan,nan,-20.309967,-130.375977,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000123,nan
Measurement:GPS:u-blox_NEO-M8N,2018-09-17T03:13:24.000Z,MH,P0020,nan,nan,-20.310484,-130.375854,nan,nan,MERMAIDHydrophone(452.020),nan,0.000091,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T03:22:07.000Z,MH,P0020,nan,nan,nan,nan,nan,850,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-09-17T03:28:29.654Z,MH,P0020,nan,nan,-20.312935,-130.375381,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T03:32:34.000Z,MH,P0020,nan,nan,nan,nan,nan,7650,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T03:43:24.000Z,MH,P0020,nan,nan,nan,nan,nan,14660,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T03:54:13.000Z,MH,P0020,nan,nan,nan,nan,nan,21680,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T04:05:03.000Z,MH,P0020,nan,nan,nan,nan,nan,28560,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T04:15:53.000Z,MH,P0020,nan,nan,nan,nan,nan,34910,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T04:26:43.000Z,MH,P0020,nan,nan,nan,nan,nan,41630,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T04:37:33.000Z,MH,P0020,nan,nan,nan,nan,nan,47670,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T04:48:22.000Z,MH,P0020,nan,nan,nan,nan,nan,54220,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T04:59:12.000Z,MH,P0020,nan,nan,nan,nan,nan,60180,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T05:10:02.000Z,MH,P0020,nan,nan,nan,nan,nan,66680,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T05:20:52.000Z,MH,P0020,nan,nan,nan,nan,nan,72720,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T05:31:42.000Z,MH,P0020,nan,nan,nan,nan,nan,78630,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T05:42:31.000Z,MH,P0020,nan,nan,nan,nan,nan,84740,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T05:53:21.000Z,MH,P0020,nan,nan,nan,nan,nan,90440,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-09-17T06:04:11.000Z,MH,P0020,nan,nan,nan,nan,nan,96370,MERMAIDHydrophone(452.020),nan,nan,nan
