#dataset: GeoCSV v2.2.0-1
#created: 2024-02-28T21:35:37.609Z
"#description: Metadata for drifting Mobile Earthquake Recording in Marine Areas by Independent Divers (MERMAID) hydrophones, www.EarthScopeOceans.org"
#attribution: automaid v3.6.0-P (https://github.com/earthscopeoceans/automaid [doi: 10.5281/zenodo.5057096])
#matlab_reader: https://github.com/joelsimon/GeoCSV/blob/master/readGeoCSV.m
#waterpressure2depth: 100 mbar is approximately equal to the pressure of 1 meter of water
#frequency_response: http://ds.iris.edu/data/reports/MH/MH.Mermaids.Response.V3.pdf
#lineterminator: '\n'
"#delimiter: ','"
#field_unit: unitless,iso8601,unitless,unitless,unitless,unitless,degrees_north,degrees_east,meters,mbar,unitless,hertz,seconds,seconds
#field_type: string,datetime,string,string,string,string,float,float,float,float,string,float,float,float
MethodIdentifier,StartTime,Network,Station,Location,Channel,Latitude,Longitude,Elevation,WaterPressure,InstrumentDescription,SampleRate,TimeDelay,TimeCorrection
Measurement:Pressure:KELLER_Series_6,2018-08-09T16:01:49.000Z,MH,P0011,nan,nan,nan,nan,nan,72260,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-09T16:23:29.000Z,MH,P0011,nan,nan,nan,nan,nan,78390,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-09T16:45:08.000Z,MH,P0011,nan,nan,nan,nan,nan,83860,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-09T17:06:48.000Z,MH,P0011,nan,nan,nan,nan,nan,88950,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-09T17:33:52.000Z,MH,P0011,nan,nan,nan,nan,nan,94160,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-09T17:55:32.000Z,MH,P0011,nan,nan,nan,nan,nan,99180,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-09T18:17:11.000Z,MH,P0011,nan,nan,nan,nan,nan,104950,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-09T18:44:26.000Z,MH,P0011,nan,nan,nan,nan,nan,109960,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-09T19:11:20.000Z,MH,P0011,nan,nan,nan,nan,nan,115320,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-09T19:38:25.000Z,MH,P0011,nan,nan,nan,nan,nan,120410,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-09T20:00:13.000Z,MH,P0011,nan,nan,nan,nan,nan,125420,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-09T20:32:46.000Z,MH,P0011,nan,nan,nan,nan,nan,130430,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-09T21:05:06.000Z,MH,P0011,nan,nan,nan,nan,nan,136200,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-09T21:53:51.000Z,MH,P0011,nan,nan,nan,nan,nan,141710,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-09T22:46:21.000Z,MH,P0011,nan,nan,nan,nan,nan,147010,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T00:57:20.000Z,MH,P0011,nan,nan,nan,nan,nan,152070,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T05:38:59.000Z,MH,P0011,nan,nan,nan,nan,nan,152730,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T05:55:01.000Z,MH,P0011,nan,nan,nan,nan,nan,146780,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T06:07:10.000Z,MH,P0011,nan,nan,nan,nan,nan,140910,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T06:19:19.000Z,MH,P0011,nan,nan,nan,nan,nan,135140,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T06:31:28.000Z,MH,P0011,nan,nan,nan,nan,nan,129900,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T06:44:06.000Z,MH,P0011,nan,nan,nan,nan,nan,124130,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T06:54:13.000Z,MH,P0011,nan,nan,nan,nan,nan,118860,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T07:04:21.000Z,MH,P0011,nan,nan,nan,nan,nan,113310,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T07:14:28.000Z,MH,P0011,nan,nan,nan,nan,nan,108270,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T07:26:38.000Z,MH,P0011,nan,nan,nan,nan,nan,102340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T07:36:45.000Z,MH,P0011,nan,nan,nan,nan,nan,97300,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T07:48:54.000Z,MH,P0011,nan,nan,nan,nan,nan,91570,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T08:01:03.000Z,MH,P0011,nan,nan,nan,nan,nan,86440,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T08:11:39.000Z,MH,P0011,nan,nan,nan,nan,nan,81190,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T08:21:47.000Z,MH,P0011,nan,nan,nan,nan,nan,76010,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T08:33:56.000Z,MH,P0011,nan,nan,nan,nan,nan,70340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T08:46:05.000Z,MH,P0011,nan,nan,nan,nan,nan,65110,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T08:56:40.000Z,MH,P0011,nan,nan,nan,nan,nan,59710,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T09:06:48.000Z,MH,P0011,nan,nan,nan,nan,nan,54640,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T09:18:57.000Z,MH,P0011,nan,nan,nan,nan,nan,49260,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T09:29:05.000Z,MH,P0011,nan,nan,nan,nan,nan,44230,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T09:41:14.000Z,MH,P0011,nan,nan,nan,nan,nan,39120,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T09:53:26.000Z,MH,P0011,nan,nan,nan,nan,nan,33770,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T10:02:25.000Z,MH,P0011,nan,nan,nan,nan,nan,28600,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T10:14:34.000Z,MH,P0011,nan,nan,nan,nan,nan,22420,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T10:24:42.000Z,MH,P0011,nan,nan,nan,nan,nan,17060,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T10:36:51.000Z,MH,P0011,nan,nan,nan,nan,nan,11730,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T10:51:29.000Z,MH,P0011,nan,nan,nan,nan,nan,6380,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-08-10T10:54:14.913Z,MH,P0011,nan,nan,-13.991144,-159.573029,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T11:02:05.000Z,MH,P0011,nan,nan,nan,nan,nan,1090,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-10T11:13:52.000Z,MH,P0011,nan,nan,-13.987850,-159.575348,nan,nan,MERMAIDHydrophone(452.020),nan,0.199249,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-10T11:15:10.000Z,MH,P0011,nan,nan,-13.987634,-159.575500,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-10T11:20:37.000Z,MH,P0011,nan,nan,-13.986716,-159.576157,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000031,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T11:28:02.000Z,MH,P0011,nan,nan,nan,nan,nan,670,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-08-10T11:35:10.219Z,MH,P0011,nan,nan,-13.984273,-159.577881,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T11:38:29.000Z,MH,P0011,nan,nan,nan,nan,nan,7010,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T11:49:18.000Z,MH,P0011,nan,nan,nan,nan,nan,13110,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T12:05:33.000Z,MH,P0011,nan,nan,nan,nan,nan,19980,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T12:21:48.000Z,MH,P0011,nan,nan,nan,nan,nan,26350,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T12:38:02.000Z,MH,P0011,nan,nan,nan,nan,nan,32340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T12:54:17.000Z,MH,P0011,nan,nan,nan,nan,nan,37800,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T13:10:32.000Z,MH,P0011,nan,nan,nan,nan,nan,43450,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T13:26:46.000Z,MH,P0011,nan,nan,nan,nan,nan,48650,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T13:43:01.000Z,MH,P0011,nan,nan,nan,nan,nan,53790,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T13:59:16.000Z,MH,P0011,nan,nan,nan,nan,nan,59360,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T14:20:55.000Z,MH,P0011,nan,nan,nan,nan,nan,64640,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T14:42:35.000Z,MH,P0011,nan,nan,nan,nan,nan,69790,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T15:04:14.000Z,MH,P0011,nan,nan,nan,nan,nan,76110,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T15:25:54.000Z,MH,P0011,nan,nan,nan,nan,nan,81160,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T15:47:33.000Z,MH,P0011,nan,nan,nan,nan,nan,86730,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T16:14:38.000Z,MH,P0011,nan,nan,nan,nan,nan,91970,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T16:41:42.000Z,MH,P0011,nan,nan,nan,nan,nan,97130,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T17:14:12.000Z,MH,P0011,nan,nan,nan,nan,nan,102970,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T17:41:16.000Z,MH,P0011,nan,nan,nan,nan,nan,108160,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T18:02:56.000Z,MH,P0011,nan,nan,nan,nan,nan,113210,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T18:30:00.000Z,MH,P0011,nan,nan,nan,nan,nan,119140,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T18:51:40.000Z,MH,P0011,nan,nan,nan,nan,nan,124570,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T19:13:19.000Z,MH,P0011,nan,nan,nan,nan,nan,130450,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T19:40:24.000Z,MH,P0011,nan,nan,nan,nan,nan,135600,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T20:18:25.000Z,MH,P0011,nan,nan,nan,nan,nan,140720,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-10T21:12:37.000Z,MH,P0011,nan,nan,nan,nan,nan,145830,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T05:53:55.000Z,MH,P0011,nan,nan,nan,nan,nan,146910,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T06:09:57.000Z,MH,P0011,nan,nan,nan,nan,nan,140420,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T06:22:06.000Z,MH,P0011,nan,nan,nan,nan,nan,134920,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T06:34:15.000Z,MH,P0011,nan,nan,nan,nan,nan,129450,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T06:44:51.000Z,MH,P0011,nan,nan,nan,nan,nan,123460,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T06:54:59.000Z,MH,P0011,nan,nan,nan,nan,nan,117590,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T07:05:06.000Z,MH,P0011,nan,nan,nan,nan,nan,112070,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T07:17:15.000Z,MH,P0011,nan,nan,nan,nan,nan,106200,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T07:29:24.000Z,MH,P0011,nan,nan,nan,nan,nan,100240,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T07:39:32.000Z,MH,P0011,nan,nan,nan,nan,nan,95230,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T07:51:41.000Z,MH,P0011,nan,nan,nan,nan,nan,89580,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T08:03:50.000Z,MH,P0011,nan,nan,nan,nan,nan,84240,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T08:16:27.000Z,MH,P0011,nan,nan,nan,nan,nan,78420,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T08:26:35.000Z,MH,P0011,nan,nan,nan,nan,nan,73340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T08:38:44.000Z,MH,P0011,nan,nan,nan,nan,nan,67560,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T08:50:53.000Z,MH,P0011,nan,nan,nan,nan,nan,62480,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T09:01:29.000Z,MH,P0011,nan,nan,nan,nan,nan,56580,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T09:13:38.000Z,MH,P0011,nan,nan,nan,nan,nan,50990,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T09:25:47.000Z,MH,P0011,nan,nan,nan,nan,nan,45340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T09:37:56.000Z,MH,P0011,nan,nan,nan,nan,nan,39480,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T09:50:05.000Z,MH,P0011,nan,nan,nan,nan,nan,34370,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T10:00:41.000Z,MH,P0011,nan,nan,nan,nan,nan,29210,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T10:12:50.000Z,MH,P0011,nan,nan,nan,nan,nan,23830,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T10:25:27.000Z,MH,P0011,nan,nan,nan,nan,nan,18260,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T10:38:04.000Z,MH,P0011,nan,nan,nan,nan,nan,12500,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T10:50:13.000Z,MH,P0011,nan,nan,nan,nan,nan,7000,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-08-11T10:54:29.690Z,MH,P0011,nan,nan,-13.971045,-159.559265,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T11:02:22.000Z,MH,P0011,nan,nan,nan,nan,nan,1320,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-11T11:16:52.000Z,MH,P0011,nan,nan,-13.969483,-159.563324,nan,nan,MERMAIDHydrophone(452.020),nan,0.078247,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-11T11:18:10.000Z,MH,P0011,nan,nan,-13.969383,-159.563568,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-11T11:28:34.000Z,MH,P0011,nan,nan,-13.968667,-159.565430,nan,nan,MERMAIDHydrophone(452.020),nan,0.000030,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-11T11:31:43.000Z,MH,P0011,nan,nan,-13.968433,-159.566040,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T11:39:07.000Z,MH,P0011,nan,nan,nan,nan,nan,380,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-08-11T11:48:58.161Z,MH,P0011,nan,nan,-13.967224,-159.569168,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T11:54:59.000Z,MH,P0011,nan,nan,nan,nan,nan,7820,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T12:11:14.000Z,MH,P0011,nan,nan,nan,nan,nan,13810,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T12:32:53.000Z,MH,P0011,nan,nan,nan,nan,nan,19720,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T12:59:58.000Z,MH,P0011,nan,nan,nan,nan,nan,25900,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T13:27:02.000Z,MH,P0011,nan,nan,nan,nan,nan,31370,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T13:48:42.000Z,MH,P0011,nan,nan,nan,nan,nan,36500,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T14:15:46.000Z,MH,P0011,nan,nan,nan,nan,nan,41550,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T14:37:26.000Z,MH,P0011,nan,nan,nan,nan,nan,46970,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T14:59:05.000Z,MH,P0011,nan,nan,nan,nan,nan,52830,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T15:20:45.000Z,MH,P0011,nan,nan,nan,nan,nan,57970,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T15:42:24.000Z,MH,P0011,nan,nan,nan,nan,nan,63150,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T16:04:04.000Z,MH,P0011,nan,nan,nan,nan,nan,68200,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T16:31:08.000Z,MH,P0011,nan,nan,nan,nan,nan,73340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T16:52:48.000Z,MH,P0011,nan,nan,nan,nan,nan,78940,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T17:14:28.000Z,MH,P0011,nan,nan,nan,nan,nan,84570,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T17:41:32.000Z,MH,P0011,nan,nan,nan,nan,nan,90270,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T18:08:42.000Z,MH,P0011,nan,nan,nan,nan,nan,95280,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T18:30:16.000Z,MH,P0011,nan,nan,nan,nan,nan,100290,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T18:52:13.000Z,MH,P0011,nan,nan,nan,nan,nan,105310,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T19:13:35.000Z,MH,P0011,nan,nan,nan,nan,nan,110940,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T19:40:39.000Z,MH,P0011,nan,nan,nan,nan,nan,116270,MERMAIDHydrophone(452.020),nan,nan,nan
