#dataset: GeoCSV v2.2.0-1
#created: 2024-02-28T21:35:37.609Z
"#description: Metadata for drifting Mobile Earthquake Recording in Marine Areas by Independent Divers (MERMAID) hydrophones, www.EarthScopeOceans.org"
#attribution: automaid v3.6.0-P (https://github.com/earthscopeoceans/automaid [doi: 10.5281/zenodo.5057096])
#matlab_reader: https://github.com/joelsimon/GeoCSV/blob/master/readGeoCSV.m
#waterpressure2depth: 100 mbar is approximately equal to the pressure of 1 meter of water
#frequency_response: http://ds.iris.edu/data/reports/MH/MH.Mermaids.Response.V3.pdf
#lineterminator: '\n'
"#delimiter: ','"
#field_unit: unitless,iso8601,unitless,unitless,unitless,unitless,degrees_north,degrees_east,meters,mbar,unitless,hertz,seconds,seconds
#field_type: string,datetime,string,string,string,string,float,float,float,float,string,float,float,float
MethodIdentifier,StartTime,Network,Station,Location,Channel,Latitude,Longitude,Elevation,WaterPressure,InstrumentDescription,SampleRate,TimeDelay,TimeCorrection
Measurement:Pressure:KELLER_Series_6,2018-06-27T18:12:16.000Z,MH,P0006,nan,nan,nan,nan,nan,25930,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-27T18:24:25.000Z,MH,P0006,nan,nan,nan,nan,nan,20100,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-27T18:36:35.000Z,MH,P0006,nan,nan,nan,nan,nan,15010,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-27T18:49:39.000Z,MH,P0006,nan,nan,nan,nan,nan,9140,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-06-27T19:00:16.235Z,MH,P0006,nan,nan,-14.452561,-179.484711,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-27T19:02:44.000Z,MH,P0006,nan,nan,nan,nan,nan,4040,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2018-06-27T19:15:22.000Z,MH,P0006,nan,nan,-14.453333,-179.485016,nan,nan,MERMAIDHydrophone(452.020),nan,0.201660,nan
Measurement:GPS:u-blox_NEO-M8N,2018-06-27T19:16:42.000Z,MH,P0006,nan,nan,-14.453400,-179.485031,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:GPS:u-blox_NEO-M8N,2018-06-27T19:21:53.000Z,MH,P0006,nan,nan,-14.453667,-179.485153,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000031,nan
Measurement:Pressure:KELLER_Series_6,2018-06-27T19:28:03.000Z,MH,P0006,nan,nan,nan,nan,nan,730,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-06-27T19:35:41.808Z,MH,P0006,nan,nan,-14.454373,-179.485428,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-27T19:43:55.000Z,MH,P0006,nan,nan,nan,nan,nan,9590,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-27T20:00:10.000Z,MH,P0006,nan,nan,nan,nan,nan,16050,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-27T20:16:24.000Z,MH,P0006,nan,nan,nan,nan,nan,21830,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-27T20:38:04.000Z,MH,P0006,nan,nan,nan,nan,nan,28340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-27T20:59:43.000Z,MH,P0006,nan,nan,nan,nan,nan,34790,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-27T21:21:23.000Z,MH,P0006,nan,nan,nan,nan,nan,40230,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-27T21:43:02.000Z,MH,P0006,nan,nan,nan,nan,nan,45490,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-27T22:10:07.000Z,MH,P0006,nan,nan,nan,nan,nan,51420,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-27T22:31:46.000Z,MH,P0006,nan,nan,nan,nan,nan,56450,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-27T22:58:51.000Z,MH,P0006,nan,nan,nan,nan,nan,61480,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-27T23:25:55.000Z,MH,P0006,nan,nan,nan,nan,nan,66570,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-27T23:47:35.000Z,MH,P0006,nan,nan,nan,nan,nan,71820,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T00:09:14.000Z,MH,P0006,nan,nan,nan,nan,nan,77630,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T00:36:19.000Z,MH,P0006,nan,nan,nan,nan,nan,83310,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T00:58:11.000Z,MH,P0006,nan,nan,nan,nan,nan,88320,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T01:25:03.000Z,MH,P0006,nan,nan,nan,nan,nan,94160,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T01:57:32.000Z,MH,P0006,nan,nan,nan,nan,nan,99360,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T02:24:36.000Z,MH,P0006,nan,nan,nan,nan,nan,105300,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T02:57:06.000Z,MH,P0006,nan,nan,nan,nan,nan,111530,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T03:18:45.000Z,MH,P0006,nan,nan,nan,nan,nan,116770,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T03:45:50.000Z,MH,P0006,nan,nan,nan,nan,nan,122450,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T04:12:54.000Z,MH,P0006,nan,nan,nan,nan,nan,128100,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T04:50:48.000Z,MH,P0006,nan,nan,nan,nan,nan,133920,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T05:23:18.000Z,MH,P0006,nan,nan,nan,nan,nan,139130,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T06:12:01.000Z,MH,P0006,nan,nan,nan,nan,nan,144400,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T07:32:53.000Z,MH,P0006,nan,nan,nan,nan,nan,149440,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T13:50:02.000Z,MH,P0006,nan,nan,nan,nan,nan,151820,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T14:08:06.000Z,MH,P0006,nan,nan,nan,nan,nan,144160,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T14:18:14.000Z,MH,P0006,nan,nan,nan,nan,nan,138980,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T14:30:23.000Z,MH,P0006,nan,nan,nan,nan,nan,133430,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T14:42:32.000Z,MH,P0006,nan,nan,nan,nan,nan,128130,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T14:53:08.000Z,MH,P0006,nan,nan,nan,nan,nan,122590,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T15:03:15.000Z,MH,P0006,nan,nan,nan,nan,nan,117290,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T15:13:23.000Z,MH,P0006,nan,nan,nan,nan,nan,112120,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T15:23:30.000Z,MH,P0006,nan,nan,nan,nan,nan,107100,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T15:33:38.000Z,MH,P0006,nan,nan,nan,nan,nan,101970,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T15:45:47.000Z,MH,P0006,nan,nan,nan,nan,nan,96630,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T15:58:00.000Z,MH,P0006,nan,nan,nan,nan,nan,91210,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T16:08:32.000Z,MH,P0006,nan,nan,nan,nan,nan,85670,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T16:18:40.000Z,MH,P0006,nan,nan,nan,nan,nan,80240,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T16:28:47.000Z,MH,P0006,nan,nan,nan,nan,nan,75130,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T16:40:56.000Z,MH,P0006,nan,nan,nan,nan,nan,69600,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T16:53:05.000Z,MH,P0006,nan,nan,nan,nan,nan,64080,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T17:05:43.000Z,MH,P0006,nan,nan,nan,nan,nan,58430,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T17:15:50.000Z,MH,P0006,nan,nan,nan,nan,nan,53170,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T17:25:58.000Z,MH,P0006,nan,nan,nan,nan,nan,47960,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T17:38:07.000Z,MH,P0006,nan,nan,nan,nan,nan,42040,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T17:50:16.000Z,MH,P0006,nan,nan,nan,nan,nan,36400,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T18:02:28.000Z,MH,P0006,nan,nan,nan,nan,nan,31340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T18:13:01.000Z,MH,P0006,nan,nan,nan,nan,nan,26310,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T18:25:10.000Z,MH,P0006,nan,nan,nan,nan,nan,20370,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T18:37:19.000Z,MH,P0006,nan,nan,nan,nan,nan,14970,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T18:52:01.000Z,MH,P0006,nan,nan,nan,nan,nan,9410,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-06-28T19:01:24.955Z,MH,P0006,nan,nan,-14.449224,-179.505402,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T19:03:29.000Z,MH,P0006,nan,nan,nan,nan,nan,4030,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2018-06-28T19:19:31.000Z,MH,P0006,nan,nan,-14.451333,-179.505264,nan,nan,MERMAIDHydrophone(452.020),nan,0.062805,nan
Measurement:GPS:u-blox_NEO-M8N,2018-06-28T19:20:46.000Z,MH,P0006,nan,nan,-14.451467,-179.505234,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:GPS:u-blox_NEO-M8N,2018-06-28T19:31:06.000Z,MH,P0006,nan,nan,-14.452683,-179.505188,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000123,nan
Measurement:GPS:u-blox_NEO-M8N,2018-06-28T19:34:21.000Z,MH,P0006,nan,nan,-14.453000,-179.505203,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T19:41:47.000Z,MH,P0006,nan,nan,nan,nan,nan,560,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-06-28T19:55:34.079Z,MH,P0006,nan,nan,-14.455395,-179.505142,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T20:08:29.000Z,MH,P0006,nan,nan,nan,nan,nan,9160,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T20:40:58.000Z,MH,P0006,nan,nan,nan,nan,nan,15120,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T21:02:38.000Z,MH,P0006,nan,nan,nan,nan,nan,20760,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T21:24:17.000Z,MH,P0006,nan,nan,nan,nan,nan,26410,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T21:51:22.000Z,MH,P0006,nan,nan,nan,nan,nan,32120,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T22:18:26.000Z,MH,P0006,nan,nan,nan,nan,nan,37990,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T22:45:31.000Z,MH,P0006,nan,nan,nan,nan,nan,44350,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T23:07:17.000Z,MH,P0006,nan,nan,nan,nan,nan,49360,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T23:34:14.000Z,MH,P0006,nan,nan,nan,nan,nan,54970,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-28T23:55:54.000Z,MH,P0006,nan,nan,nan,nan,nan,60340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-29T00:22:58.000Z,MH,P0006,nan,nan,nan,nan,nan,66240,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-29T00:55:28.000Z,MH,P0006,nan,nan,nan,nan,nan,71810,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-29T01:22:32.000Z,MH,P0006,nan,nan,nan,nan,nan,77120,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-29T01:44:12.000Z,MH,P0006,nan,nan,nan,nan,nan,82300,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-29T02:11:16.000Z,MH,P0006,nan,nan,nan,nan,nan,88860,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-29T02:32:56.000Z,MH,P0006,nan,nan,nan,nan,nan,94650,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-29T02:54:35.000Z,MH,P0006,nan,nan,nan,nan,nan,99920,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-29T03:21:40.000Z,MH,P0006,nan,nan,nan,nan,nan,105570,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-29T03:43:19.000Z,MH,P0006,nan,nan,nan,nan,nan,111580,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-29T03:59:34.000Z,MH,P0006,nan,nan,nan,nan,nan,116600,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-29T04:21:13.000Z,MH,P0006,nan,nan,nan,nan,nan,122330,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-29T04:43:00.000Z,MH,P0006,nan,nan,nan,nan,nan,127340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-06-29T05:15:25.000Z,MH,P0006,nan,nan,nan,nan,nan,132600,MERMAIDHydrophone(452.020),nan,nan,nan
