#dataset: GeoCSV v2.2.0-1
#created: 2024-02-28T21:35:37.609Z
"#description: Metadata for drifting Mobile Earthquake Recording in Marine Areas by Independent Divers (MERMAID) hydrophones, www.EarthScopeOceans.org"
#attribution: automaid v3.6.0-P (https://github.com/earthscopeoceans/automaid [doi: 10.5281/zenodo.5057096])
#matlab_reader: https://github.com/joelsimon/GeoCSV/blob/master/readGeoCSV.m
#waterpressure2depth: 100 mbar is approximately equal to the pressure of 1 meter of water
#frequency_response: http://ds.iris.edu/data/reports/MH/MH.Mermaids.Response.V3.pdf
#lineterminator: '\n'
"#delimiter: ','"
#field_unit: unitless,iso8601,unitless,unitless,unitless,unitless,degrees_north,degrees_east,meters,mbar,unitless,hertz,seconds,seconds
#field_type: string,datetime,string,string,string,string,float,float,float,float,string,float,float,float
MethodIdentifier,StartTime,Network,Station,Location,Channel,Latitude,Longitude,Elevation,WaterPressure,InstrumentDescription,SampleRate,TimeDelay,TimeCorrection
Measurement:Pressure:KELLER_Series_6,2018-08-11T01:21:53.000Z,MH,P0012,nan,nan,nan,nan,nan,78030,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T01:43:40.000Z,MH,P0012,nan,nan,nan,nan,nan,83050,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T02:05:12.000Z,MH,P0012,nan,nan,nan,nan,nan,88170,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T02:32:17.000Z,MH,P0012,nan,nan,nan,nan,nan,93220,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T02:59:21.000Z,MH,P0012,nan,nan,nan,nan,nan,99060,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T03:21:01.000Z,MH,P0012,nan,nan,nan,nan,nan,104790,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T03:48:05.000Z,MH,P0012,nan,nan,nan,nan,nan,109930,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T04:09:45.000Z,MH,P0012,nan,nan,nan,nan,nan,115240,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T04:36:49.000Z,MH,P0012,nan,nan,nan,nan,nan,120760,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T04:58:32.000Z,MH,P0012,nan,nan,nan,nan,nan,126630,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T05:31:01.000Z,MH,P0012,nan,nan,nan,nan,nan,131840,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T06:03:37.000Z,MH,P0012,nan,nan,nan,nan,nan,137750,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T06:52:24.000Z,MH,P0012,nan,nan,nan,nan,nan,143080,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T07:49:04.000Z,MH,P0012,nan,nan,nan,nan,nan,148230,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T12:55:23.000Z,MH,P0012,nan,nan,nan,nan,nan,152250,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-11T16:16:46.000Z,MH,P0012,nan,nan,nan,nan,nan,153340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-14T07:36:03.000Z,MH,P0012,nan,nan,nan,nan,nan,148300,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T00:42:58.000Z,MH,P0012,nan,nan,nan,nan,nan,153330,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(event):automaid:v3.6.0-P,2018-08-17T15:44:59.716Z,MH,P0012,00,BDH,-15.065706,-155.071259,nan,151300,MERMAIDHydrophone(452.020),20.0,nan,-1.374238
Measurement:Pressure:KELLER_Series_6,2018-08-17T15:54:25.000Z,MH,P0012,nan,nan,nan,nan,nan,151170,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T16:03:30.000Z,MH,P0012,nan,nan,nan,nan,nan,147910,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T16:14:02.000Z,MH,P0012,nan,nan,nan,nan,nan,142880,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T16:26:11.000Z,MH,P0012,nan,nan,nan,nan,nan,137530,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T16:38:48.000Z,MH,P0012,nan,nan,nan,nan,nan,132130,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T16:50:57.000Z,MH,P0012,nan,nan,nan,nan,nan,126430,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T17:01:05.000Z,MH,P0012,nan,nan,nan,nan,nan,121070,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T17:11:13.000Z,MH,P0012,nan,nan,nan,nan,nan,115410,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T17:21:20.000Z,MH,P0012,nan,nan,nan,nan,nan,110170,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T17:33:29.000Z,MH,P0012,nan,nan,nan,nan,nan,104600,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T17:45:39.000Z,MH,P0012,nan,nan,nan,nan,nan,99390,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T17:56:14.000Z,MH,P0012,nan,nan,nan,nan,nan,94260,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T18:08:23.000Z,MH,P0012,nan,nan,nan,nan,nan,89100,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T18:18:59.000Z,MH,P0012,nan,nan,nan,nan,nan,83910,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T18:29:06.000Z,MH,P0012,nan,nan,nan,nan,nan,78620,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T18:39:14.000Z,MH,P0012,nan,nan,nan,nan,nan,73020,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T18:49:22.000Z,MH,P0012,nan,nan,nan,nan,nan,66950,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T19:01:31.000Z,MH,P0012,nan,nan,nan,nan,nan,61630,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T19:13:55.000Z,MH,P0012,nan,nan,nan,nan,nan,56610,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T19:22:14.000Z,MH,P0012,nan,nan,nan,nan,nan,51450,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T19:32:22.000Z,MH,P0012,nan,nan,nan,nan,nan,45590,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T19:44:31.000Z,MH,P0012,nan,nan,nan,nan,nan,39790,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T19:56:40.000Z,MH,P0012,nan,nan,nan,nan,nan,33880,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T20:10:50.000Z,MH,P0012,nan,nan,nan,nan,nan,28220,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T20:21:26.000Z,MH,P0012,nan,nan,nan,nan,nan,22660,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T20:33:35.000Z,MH,P0012,nan,nan,nan,nan,nan,16550,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T20:45:44.000Z,MH,P0012,nan,nan,nan,nan,nan,11230,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T20:58:21.000Z,MH,P0012,nan,nan,nan,nan,nan,5900,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-08-17T21:00:18.160Z,MH,P0012,nan,nan,-15.067347,-155.073196,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T21:10:30.000Z,MH,P0012,nan,nan,nan,nan,nan,300,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-17T21:20:22.000Z,MH,P0012,nan,nan,-15.068666,-155.075974,nan,nan,MERMAIDHydrophone(452.020),nan,1.421173,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-17T21:22:30.000Z,MH,P0012,nan,nan,-15.068800,-155.076263,nan,nan,MERMAIDHydrophone(452.020),nan,0.000030,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-17T21:32:47.000Z,MH,P0012,nan,nan,-15.069484,-155.077682,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-17T21:35:49.000Z,MH,P0012,nan,nan,-15.069716,-155.078079,nan,nan,MERMAIDHydrophone(452.020),nan,0.000030,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T21:43:13.000Z,MH,P0012,nan,nan,nan,nan,nan,350,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-08-17T21:55:47.139Z,MH,P0012,nan,nan,-15.071092,-155.080811,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T21:59:05.000Z,MH,P0012,nan,nan,nan,nan,nan,6220,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T22:20:45.000Z,MH,P0012,nan,nan,nan,nan,nan,12620,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T22:42:24.000Z,MH,P0012,nan,nan,nan,nan,nan,17900,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T23:09:29.000Z,MH,P0012,nan,nan,nan,nan,nan,24180,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T23:31:08.000Z,MH,P0012,nan,nan,nan,nan,nan,29550,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T23:52:48.000Z,MH,P0012,nan,nan,nan,nan,nan,34940,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T00:09:13.000Z,MH,P0012,nan,nan,nan,nan,nan,39950,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T00:30:42.000Z,MH,P0012,nan,nan,nan,nan,nan,45460,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T00:52:22.000Z,MH,P0012,nan,nan,nan,nan,nan,50560,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T01:14:06.000Z,MH,P0012,nan,nan,nan,nan,nan,55570,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T01:35:51.000Z,MH,P0012,nan,nan,nan,nan,nan,60590,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T01:57:20.000Z,MH,P0012,nan,nan,nan,nan,nan,66700,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T02:19:00.000Z,MH,P0012,nan,nan,nan,nan,nan,72730,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T02:35:15.000Z,MH,P0012,nan,nan,nan,nan,nan,77990,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T02:51:29.000Z,MH,P0012,nan,nan,nan,nan,nan,83290,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T03:23:58.000Z,MH,P0012,nan,nan,nan,nan,nan,89440,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T03:51:03.000Z,MH,P0012,nan,nan,nan,nan,nan,94760,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T04:12:42.000Z,MH,P0012,nan,nan,nan,nan,nan,99810,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T04:34:22.000Z,MH,P0012,nan,nan,nan,nan,nan,105920,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T05:01:26.000Z,MH,P0012,nan,nan,nan,nan,nan,111670,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T05:23:06.000Z,MH,P0012,nan,nan,nan,nan,nan,117570,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T05:39:21.000Z,MH,P0012,nan,nan,nan,nan,nan,123850,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T06:01:03.000Z,MH,P0012,nan,nan,nan,nan,nan,129190,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T06:38:58.000Z,MH,P0012,nan,nan,nan,nan,nan,134830,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T07:16:52.000Z,MH,P0012,nan,nan,nan,nan,nan,140710,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T07:59:46.000Z,MH,P0012,nan,nan,nan,nan,nan,145840,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T08:29:50.000Z,MH,P0012,nan,nan,nan,nan,nan,151590,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T14:27:02.000Z,MH,P0012,nan,nan,nan,nan,nan,151490,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(event):automaid:v3.6.0-P,2018-08-19T00:22:16.859Z,MH,P0012,00,BDH,-15.082885,-155.093338,nan,151800,MERMAIDHydrophone(452.020),20.0,nan,-0.086270
Algorithm(event):automaid:v3.6.0-P,2018-08-19T04:31:46.905Z,MH,P0012,00,BDH,-15.084740,-155.095322,nan,151200,MERMAIDHydrophone(452.020),20.0,nan,-0.099669
Algorithm(event):automaid:v3.6.0-P,2018-08-20T08:40:48.289Z,MH,P0012,00,BDH,-15.097296,-155.108658,nan,151300,MERMAIDHydrophone(452.020),20.0,nan,-0.190372
Measurement:Pressure:KELLER_Series_6,2018-08-20T08:50:00.000Z,MH,P0012,nan,nan,nan,nan,nan,151160,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T09:01:49.000Z,MH,P0012,nan,nan,nan,nan,nan,146570,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T09:12:07.000Z,MH,P0012,nan,nan,nan,nan,nan,141370,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T09:22:15.000Z,MH,P0012,nan,nan,nan,nan,nan,136310,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T09:32:22.000Z,MH,P0012,nan,nan,nan,nan,nan,130940,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T09:42:30.000Z,MH,P0012,nan,nan,nan,nan,nan,125450,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T09:54:39.000Z,MH,P0012,nan,nan,nan,nan,nan,119960,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T10:09:21.000Z,MH,P0012,nan,nan,nan,nan,nan,114170,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T10:19:53.000Z,MH,P0012,nan,nan,nan,nan,nan,108680,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T10:30:01.000Z,MH,P0012,nan,nan,nan,nan,nan,102600,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T10:38:07.000Z,MH,P0012,nan,nan,nan,nan,nan,97440,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T10:46:13.000Z,MH,P0012,nan,nan,nan,nan,nan,92430,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T10:56:20.000Z,MH,P0012,nan,nan,nan,nan,nan,86790,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T11:08:30.000Z,MH,P0012,nan,nan,nan,nan,nan,81010,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T11:18:37.000Z,MH,P0012,nan,nan,nan,nan,nan,75170,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T11:28:45.000Z,MH,P0012,nan,nan,nan,nan,nan,69500,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T11:40:54.000Z,MH,P0012,nan,nan,nan,nan,nan,64200,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T11:53:03.000Z,MH,P0012,nan,nan,nan,nan,nan,58420,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T12:05:12.000Z,MH,P0012,nan,nan,nan,nan,nan,53110,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T12:17:21.000Z,MH,P0012,nan,nan,nan,nan,nan,47210,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T12:31:35.000Z,MH,P0012,nan,nan,nan,nan,nan,41960,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T12:42:35.000Z,MH,P0012,nan,nan,nan,nan,nan,35810,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T12:52:43.000Z,MH,P0012,nan,nan,nan,nan,nan,30630,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T13:02:51.000Z,MH,P0012,nan,nan,nan,nan,nan,25200,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T13:12:58.000Z,MH,P0012,nan,nan,nan,nan,nan,20120,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T13:25:07.000Z,MH,P0012,nan,nan,nan,nan,nan,14930,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T13:37:55.000Z,MH,P0012,nan,nan,nan,nan,nan,9910,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-08-20T13:46:29.028Z,MH,P0012,nan,nan,-15.099567,-155.111084,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T13:48:20.000Z,MH,P0012,nan,nan,nan,nan,nan,3940,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-20T14:06:22.000Z,MH,P0012,nan,nan,-15.100450,-155.111832,nan,nan,MERMAIDHydrophone(452.020),nan,0.207855,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-20T14:10:08.000Z,MH,P0012,nan,nan,-15.100667,-155.111984,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-20T14:21:46.000Z,MH,P0012,nan,nan,-15.101133,-155.112411,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000062,nan
Measurement:GPS:u-blox_NEO-M8N,2018-08-20T14:24:43.000Z,MH,P0012,nan,nan,-15.101216,-155.112518,nan,nan,MERMAIDHydrophone(452.020),nan,0.000030,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T14:32:24.000Z,MH,P0012,nan,nan,nan,nan,nan,320,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-08-20T14:54:05.909Z,MH,P0012,nan,nan,-15.102324,-155.113586,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T15:15:20.000Z,MH,P0012,nan,nan,nan,nan,nan,9580,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T15:47:50.000Z,MH,P0012,nan,nan,nan,nan,nan,15210,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T16:14:54.000Z,MH,P0012,nan,nan,nan,nan,nan,20500,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T16:36:34.000Z,MH,P0012,nan,nan,nan,nan,nan,26050,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T16:58:13.000Z,MH,P0012,nan,nan,nan,nan,nan,31140,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T17:25:18.000Z,MH,P0012,nan,nan,nan,nan,nan,37260,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T17:46:57.000Z,MH,P0012,nan,nan,nan,nan,nan,43530,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-20T18:08:37.000Z,MH,P0012,nan,nan,nan,nan,nan,48980,MERMAIDHydrophone(452.020),nan,nan,nan
